TransactionID,ProductID,ReferenceOrderID,ReferenceOrderLineID,TransactionDate,TransactionType,Quantity,ActualCost,ModifiedDate
84872,712,52346,2,00:00.0,S,1,8.99,00:00.0
84873,868,52346,1,00:00.0,S,1,69.99,00:00.0
84874,870,52347,1,00:00.0,S,1,4.99,00:00.0
84875,877,52347,2,00:00.0,S,1,7.95,00:00.0
84876,873,52348,2,00:00.0,S,1,2.29,00:00.0
84877,921,52348,1,00:00.0,S,1,4.99,00:00.0
84878,707,52349,2,00:00.0,S,1,34.99,00:00.0
84879,870,52349,1,00:00.0,S,1,4.99,00:00.0
84880,707,52350,2,00:00.0,S,1,34.99,00:00.0
84881,921,52350,1,00:00.0,S,1,4.99,00:00.0
84882,873,52351,2,00:00.0,S,1,2.29,00:00.0
84883,878,52351,1,00:00.0,S,1,21.98,00:00.0
84884,873,52352,2,00:00.0,S,1,2.29,00:00.0
84885,878,52352,1,00:00.0,S,1,21.98,00:00.0
84886,870,52353,2,00:00.0,S,1,4.99,00:00.0
84887,884,52353,3,00:00.0,S,1,53.99,00:00.0
84888,928,52353,1,00:00.0,S,1,24.99,00:00.0
84889,711,52354,3,00:00.0,S,1,34.99,00:00.0
84890,715,52354,4,00:00.0,S,1,49.99,00:00.0
84891,921,52354,2,00:00.0,S,1,4.99,00:00.0
84892,929,52354,1,00:00.0,S,1,29.99,00:00.0
84893,711,52355,3,00:00.0,S,1,34.99,00:00.0
84894,921,52355,2,00:00.0,S,1,4.99,00:00.0
84895,929,52355,1,00:00.0,S,1,29.99,00:00.0
84896,864,52356,1,00:00.0,S,1,63.5,00:00.0
84897,870,52356,2,00:00.0,S,1,4.99,00:00.0
84898,864,52357,3,00:00.0,S,1,63.5,00:00.0
84899,879,52357,2,00:00.0,S,1,159,00:00.0
84900,922,52357,1,00:00.0,S,1,3.99,00:00.0
84901,858,52358,2,00:00.0,S,1,24.49,00:00.0
84902,923,52358,3,00:00.0,S,1,4.99,00:00.0
84903,934,52358,1,00:00.0,S,1,28.99,00:00.0
84904,930,52359,1,00:00.0,S,1,35,00:00.0
84905,780,52360,1,00:00.0,S,1,2319.99,00:00.0
84906,864,52360,5,00:00.0,S,1,63.5,00:00.0
84907,878,52360,4,00:00.0,S,1,21.98,00:00.0
84908,921,52360,3,00:00.0,S,1,4.99,00:00.0
84909,930,52360,2,00:00.0,S,1,35,00:00.0
84910,711,52361,4,00:00.0,S,1,34.99,00:00.0
84911,870,52361,3,00:00.0,S,1,4.99,00:00.0
84912,872,52361,2,00:00.0,S,1,8.99,00:00.0
84913,977,52361,1,00:00.0,S,1,539.99,00:00.0
84914,997,52362,1,00:00.0,S,1,539.99,00:00.0
84915,931,52363,2,00:00.0,S,1,21.49,00:00.0
84916,999,52363,1,00:00.0,S,1,539.99,00:00.0
84917,707,52364,2,00:00.0,S,1,34.99,00:00.0
84918,712,52364,3,00:00.0,S,1,8.99,00:00.0
84919,798,52364,1,00:00.0,S,1,1120.49,00:00.0
84920,779,39902,0,00:00.0,W,2,0,00:00.0
84921,781,39903,0,00:00.0,W,2,0,00:00.0
84922,782,39904,0,00:00.0,W,1,0,00:00.0
84923,792,39905,0,00:00.0,W,2,0,00:00.0
84924,794,39906,0,00:00.0,W,2,0,00:00.0
84925,954,39907,0,00:00.0,W,1,0,00:00.0
84926,955,39908,0,00:00.0,W,1,0,00:00.0
84927,956,39909,0,00:00.0,W,1,0,00:00.0
84928,957,39910,0,00:00.0,W,1,0,00:00.0
84929,962,39911,0,00:00.0,W,1,0,00:00.0
84930,973,39912,0,00:00.0,W,2,0,00:00.0
84931,977,39913,0,00:00.0,W,1,0,00:00.0
84932,984,39914,0,00:00.0,W,1,0,00:00.0
84933,987,39915,0,00:00.0,W,1,0,00:00.0
84934,997,39916,0,00:00.0,W,2,0,00:00.0
84935,514,39917,0,00:00.0,W,2,0,00:00.0
84936,516,39918,0,00:00.0,W,5,0,00:00.0
84937,517,39919,0,00:00.0,W,3,0,00:00.0
84938,518,39920,0,00:00.0,W,2,0,00:00.0
84939,519,39921,0,00:00.0,W,4,0,00:00.0
84940,520,39922,0,00:00.0,W,1,0,00:00.0
84941,522,39923,0,00:00.0,W,4,0,00:00.0
84942,706,39924,0,00:00.0,W,2,0,00:00.0
84943,722,39925,0,00:00.0,W,1,0,00:00.0
84944,736,39926,0,00:00.0,W,2,0,00:00.0
84945,742,39927,0,00:00.0,W,2,0,00:00.0
84946,747,39928,0,00:00.0,W,1,0,00:00.0
84947,748,39929,0,00:00.0,W,2,0,00:00.0
84948,805,39930,0,00:00.0,W,6,0,00:00.0
84949,806,39931,0,00:00.0,W,11,0,00:00.0
84950,807,39932,0,00:00.0,W,4,0,00:00.0
84951,808,39933,0,00:00.0,W,2,0,00:00.0
84952,810,39934,0,00:00.0,W,5,0,00:00.0
84953,811,39935,0,00:00.0,W,3,0,00:00.0
84954,812,39936,0,00:00.0,W,2,0,00:00.0
84955,813,39937,0,00:00.0,W,4,0,00:00.0
84956,815,39938,0,00:00.0,W,2,0,00:00.0
84957,816,39939,0,00:00.0,W,5,0,00:00.0
84958,818,39940,0,00:00.0,W,3,0,00:00.0
84959,819,39941,0,00:00.0,W,2,0,00:00.0
84960,820,39942,0,00:00.0,W,4,0,00:00.0
84961,821,39943,0,00:00.0,W,5,0,00:00.0
84962,823,39944,0,00:00.0,W,2,0,00:00.0
84963,824,39945,0,00:00.0,W,5,0,00:00.0
84964,826,39946,0,00:00.0,W,3,0,00:00.0
84965,827,39947,0,00:00.0,W,2,0,00:00.0
84966,828,39948,0,00:00.0,W,4,0,00:00.0
84967,829,39949,0,00:00.0,W,5,0,00:00.0
84968,833,39950,0,00:00.0,W,2,0,00:00.0
84969,839,39951,0,00:00.0,W,2,0,00:00.0
84970,885,39952,0,00:00.0,W,1,0,00:00.0
84971,887,39953,0,00:00.0,W,1,0,00:00.0
84972,888,39954,0,00:00.0,W,1,0,00:00.0
84973,889,39955,0,00:00.0,W,1,0,00:00.0
84974,894,39956,0,00:00.0,W,21,0,00:00.0
84975,900,39957,0,00:00.0,W,1,0,00:00.0
84976,919,39958,0,00:00.0,W,1,0,00:00.0
84977,944,39959,0,00:00.0,W,1,0,00:00.0
84978,945,39960,0,00:00.0,W,21,0,00:00.0
84979,946,39961,0,00:00.0,W,1,0,00:00.0
84980,947,39962,0,00:00.0,W,4,0,00:00.0
84981,949,39963,0,00:00.0,W,6,0,00:00.0
84982,950,39964,0,00:00.0,W,11,0,00:00.0
84983,951,39965,0,00:00.0,W,4,0,00:00.0
84984,994,39966,0,00:00.0,W,6,0,00:00.0
84985,995,39967,0,00:00.0,W,7,0,00:00.0
84986,996,39968,0,00:00.0,W,8,0,00:00.0
84987,3,39969,0,00:00.0,W,210,0,00:00.0
84988,324,39970,0,00:00.0,W,42,0,00:00.0
84989,327,39971,0,00:00.0,W,21,0,00:00.0
84990,328,39972,0,00:00.0,W,14,0,00:00.0
84991,329,39973,0,00:00.0,W,18,0,00:00.0
84992,330,39974,0,00:00.0,W,10,0,00:00.0
84993,398,39975,0,00:00.0,W,21,0,00:00.0
84994,399,39976,0,00:00.0,W,21,0,00:00.0
84995,400,39977,0,00:00.0,W,10,0,00:00.0
84996,401,39978,0,00:00.0,W,32,0,00:00.0
84997,529,39979,0,00:00.0,W,21,0,00:00.0
84998,532,39980,0,00:00.0,W,84,0,00:00.0
84999,533,39981,0,00:00.0,W,21,0,00:00.0
85000,534,39982,0,00:00.0,W,21,0,00:00.0
85001,802,39983,0,00:00.0,W,6,0,00:00.0
85002,803,39984,0,00:00.0,W,2,0,00:00.0
85003,804,39985,0,00:00.0,W,13,0,00:00.0
85004,316,39986,0,00:00.0,W,42,0,00:00.0
85005,331,39987,0,00:00.0,W,42,0,00:00.0
85006,350,39988,0,00:00.0,W,21,0,00:00.0
85007,531,39989,0,00:00.0,W,21,0,00:00.0
85008,708,52365,3,00:00.0,S,1,34.99,00:00.0
85009,921,52365,2,00:00.0,S,1,4.99,00:00.0
85010,929,52365,1,00:00.0,S,1,29.99,00:00.0
85011,707,52366,3,00:00.0,S,1,34.99,00:00.0
85012,922,52366,1,00:00.0,S,1,3.99,00:00.0
85013,931,52366,2,00:00.0,S,1,21.49,00:00.0
85014,708,52367,2,00:00.0,S,1,34.99,00:00.0
85015,921,52367,1,00:00.0,S,1,4.99,00:00.0
85016,712,52368,1,00:00.0,S,1,8.99,00:00.0
85017,869,52368,2,00:00.0,S,1,69.99,00:00.0
85018,712,52369,3,00:00.0,S,1,8.99,00:00.0
85019,794,52369,1,00:00.0,S,1,2443.35,00:00.0
85020,870,52369,2,00:00.0,S,1,4.99,00:00.0
85021,872,52369,4,00:00.0,S,1,8.99,00:00.0
85022,793,52370,1,00:00.0,S,1,2443.35,00:00.0
85023,873,52371,1,00:00.0,S,1,2.29,00:00.0
85024,873,52372,1,00:00.0,S,1,2.29,00:00.0
85025,879,52372,2,00:00.0,S,1,159,00:00.0
85026,711,52373,3,00:00.0,S,1,34.99,00:00.0
85027,921,52373,2,00:00.0,S,1,4.99,00:00.0
85028,928,52373,1,00:00.0,S,1,24.99,00:00.0
85029,712,52374,1,00:00.0,S,1,8.99,00:00.0
85030,877,52375,2,00:00.0,S,1,7.95,00:00.0
85031,922,52375,1,00:00.0,S,1,3.99,00:00.0
85032,714,52376,1,00:00.0,S,1,49.99,00:00.0
85033,860,52376,2,00:00.0,S,1,24.49,00:00.0
85034,873,52377,1,00:00.0,S,1,2.29,00:00.0
85035,877,52377,2,00:00.0,S,1,7.95,00:00.0
85036,873,52378,3,00:00.0,S,1,2.29,00:00.0
85037,922,52378,1,00:00.0,S,1,3.99,00:00.0
85038,933,52378,2,00:00.0,S,1,32.6,00:00.0
85039,922,52379,1,00:00.0,S,1,3.99,00:00.0
85040,933,52379,2,00:00.0,S,1,32.6,00:00.0
85041,873,52380,2,00:00.0,S,1,2.29,00:00.0
85042,879,52380,3,00:00.0,S,1,159,00:00.0
85043,933,52380,1,00:00.0,S,1,32.6,00:00.0
85044,873,52381,3,00:00.0,S,1,2.29,00:00.0
85045,921,52381,2,00:00.0,S,1,4.99,00:00.0
85046,929,52381,1,00:00.0,S,1,29.99,00:00.0
85047,873,52382,2,00:00.0,S,1,2.29,00:00.0
85048,929,52382,1,00:00.0,S,1,29.99,00:00.0
85049,870,52383,2,00:00.0,S,1,4.99,00:00.0
85050,871,52383,1,00:00.0,S,1,9.99,00:00.0
85051,859,52384,1,00:00.0,S,1,24.49,00:00.0
85052,868,52384,2,00:00.0,S,1,69.99,00:00.0
85053,867,52385,1,00:00.0,S,1,69.99,00:00.0
85054,881,52385,2,00:00.0,S,1,53.99,00:00.0
85055,712,52386,2,00:00.0,S,1,8.99,00:00.0
85056,870,52386,1,00:00.0,S,1,4.99,00:00.0
85057,873,52387,2,00:00.0,S,1,2.29,00:00.0
85058,921,52387,1,00:00.0,S,1,4.99,00:00.0
85059,870,52388,3,00:00.0,S,1,4.99,00:00.0
85060,871,52388,2,00:00.0,S,1,9.99,00:00.0
85061,877,52388,4,00:00.0,S,1,7.95,00:00.0
85062,878,52388,1,00:00.0,S,1,21.98,00:00.0
85063,921,52389,1,00:00.0,S,1,4.99,00:00.0
85064,928,52389,2,00:00.0,S,1,24.99,00:00.0
85065,873,52390,3,00:00.0,S,1,2.29,00:00.0
85066,922,52390,2,00:00.0,S,1,3.99,00:00.0
85067,932,52390,1,00:00.0,S,1,24.99,00:00.0
85068,870,52391,1,00:00.0,S,1,4.99,00:00.0
85069,922,52392,1,00:00.0,S,1,3.99,00:00.0
85070,707,52393,2,00:00.0,S,1,34.99,00:00.0
85071,923,52393,1,00:00.0,S,1,4.99,00:00.0
85072,873,52394,2,00:00.0,S,1,2.29,00:00.0
85073,923,52394,1,00:00.0,S,1,4.99,00:00.0
85074,708,52395,1,00:00.0,S,1,34.99,00:00.0
85075,707,52396,4,00:00.0,S,1,34.99,00:00.0
85076,784,52396,1,00:00.0,S,1,2294.99,00:00.0
85077,921,52396,2,00:00.0,S,1,4.99,00:00.0
85078,930,52396,3,00:00.0,S,1,35,00:00.0
85079,712,52397,4,00:00.0,S,1,8.99,00:00.0
85080,782,52397,1,00:00.0,S,1,2294.99,00:00.0
85081,870,52397,2,00:00.0,S,1,4.99,00:00.0
85082,871,52397,3,00:00.0,S,1,9.99,00:00.0
85083,707,52398,4,00:00.0,S,1,34.99,00:00.0
85084,870,52398,3,00:00.0,S,1,4.99,00:00.0
85085,872,52398,2,00:00.0,S,1,8.99,00:00.0
85086,977,52398,1,00:00.0,S,1,539.99,00:00.0
85087,999,52399,1,00:00.0,S,1,539.99,00:00.0
85088,708,52400,4,00:00.0,S,1,34.99,00:00.0
85089,716,52400,5,00:00.0,S,1,49.99,00:00.0
85090,870,52400,2,00:00.0,S,1,4.99,00:00.0
85091,872,52400,3,00:00.0,S,1,8.99,00:00.0
85092,874,52400,6,00:00.0,S,1,8.99,00:00.0
85093,969,52400,1,00:00.0,S,1,2384.07,00:00.0
85094,707,52401,2,00:00.0,S,1,34.99,00:00.0
85095,799,52401,1,00:00.0,S,1,1120.49,00:00.0
85096,931,52402,2,00:00.0,S,1,21.49,00:00.0
85097,998,52402,1,00:00.0,S,1,539.99,00:00.0
85098,712,52403,2,00:00.0,S,1,8.99,00:00.0
85099,716,52403,3,00:00.0,S,1,49.99,00:00.0
85100,799,52403,1,00:00.0,S,1,1120.49,00:00.0
85101,707,52404,2,00:00.0,S,1,34.99,00:00.0
85102,977,52404,1,00:00.0,S,1,539.99,00:00.0
85103,874,52405,2,00:00.0,S,1,8.99,00:00.0
85104,998,52405,1,00:00.0,S,1,539.99,00:00.0
85105,955,52406,1,00:00.0,S,1,2384.07,00:00.0
85106,794,52407,1,00:00.0,S,1,2443.35,00:00.0
85107,780,39990,0,00:00.0,W,1,0,00:00.0
85108,783,39991,0,00:00.0,W,3,0,00:00.0
85109,784,39992,0,00:00.0,W,1,0,00:00.0
85110,792,39993,0,00:00.0,W,2,0,00:00.0
85111,793,39994,0,00:00.0,W,1,0,00:00.0
85112,795,39995,0,00:00.0,W,1,0,00:00.0
85113,968,39996,0,00:00.0,W,2,0,00:00.0
85114,972,39997,0,00:00.0,W,1,0,00:00.0
85115,974,39998,0,00:00.0,W,1,0,00:00.0
85116,976,39999,0,00:00.0,W,1,0,00:00.0
85117,977,40000,0,00:00.0,W,1,0,00:00.0
85118,981,40001,0,00:00.0,W,1,0,00:00.0
85119,986,40002,0,00:00.0,W,1,0,00:00.0
85120,992,40003,0,00:00.0,W,1,0,00:00.0
85121,998,40004,0,00:00.0,W,1,0,00:00.0
85122,999,40005,0,00:00.0,W,1,0,00:00.0
85123,514,40006,0,00:00.0,W,3,0,00:00.0
85124,516,40007,0,00:00.0,W,5,0,00:00.0
85125,517,40008,0,00:00.0,W,3,0,00:00.0
85126,518,40009,0,00:00.0,W,2,0,00:00.0
85127,519,40010,0,00:00.0,W,4,0,00:00.0
85128,521,40011,0,00:00.0,W,1,0,00:00.0
85129,522,40012,0,00:00.0,W,2,0,00:00.0
85130,706,40013,0,00:00.0,W,2,0,00:00.0
85131,722,40014,0,00:00.0,W,1,0,00:00.0
85132,737,40015,0,00:00.0,W,1,0,00:00.0
85133,738,40016,0,00:00.0,W,1,0,00:00.0
85134,739,40017,0,00:00.0,W,1,0,00:00.0
85135,743,40018,0,00:00.0,W,3,0,00:00.0
85136,746,40019,0,00:00.0,W,1,0,00:00.0
85137,805,40020,0,00:00.0,W,5,0,00:00.0
85138,806,40021,0,00:00.0,W,13,0,00:00.0
85139,807,40022,0,00:00.0,W,2,0,00:00.0
85140,808,40023,0,00:00.0,W,3,0,00:00.0
85141,810,40024,0,00:00.0,W,5,0,00:00.0
85142,811,40025,0,00:00.0,W,3,0,00:00.0
85143,812,40026,0,00:00.0,W,2,0,00:00.0
85144,813,40027,0,00:00.0,W,4,0,00:00.0
85145,815,40028,0,00:00.0,W,3,0,00:00.0
85146,816,40029,0,00:00.0,W,5,0,00:00.0
85147,818,40030,0,00:00.0,W,3,0,00:00.0
85148,819,40031,0,00:00.0,W,2,0,00:00.0
85149,820,40032,0,00:00.0,W,4,0,00:00.0
85150,821,40033,0,00:00.0,W,3,0,00:00.0
85151,823,40034,0,00:00.0,W,3,0,00:00.0
85152,824,40035,0,00:00.0,W,5,0,00:00.0
85153,826,40036,0,00:00.0,W,3,0,00:00.0
85154,827,40037,0,00:00.0,W,2,0,00:00.0
85155,828,40038,0,00:00.0,W,4,0,00:00.0
85156,829,40039,0,00:00.0,W,3,0,00:00.0
85157,834,40040,0,00:00.0,W,1,0,00:00.0
85158,836,40041,0,00:00.0,W,1,0,00:00.0
85159,838,40042,0,00:00.0,W,1,0,00:00.0
85160,840,40043,0,00:00.0,W,1,0,00:00.0
85161,892,40044,0,00:00.0,W,3,0,00:00.0
85162,894,40045,0,00:00.0,W,20,0,00:00.0
85163,904,40046,0,00:00.0,W,1,0,00:00.0
85164,918,40047,0,00:00.0,W,1,0,00:00.0
85165,926,40048,0,00:00.0,W,1,0,00:00.0
85166,945,40049,0,00:00.0,W,20,0,00:00.0
85167,947,40050,0,00:00.0,W,3,0,00:00.0
85168,949,40051,0,00:00.0,W,5,0,00:00.0
85169,950,40052,0,00:00.0,W,13,0,00:00.0
85170,951,40053,0,00:00.0,W,2,0,00:00.0
85171,994,40054,0,00:00.0,W,6,0,00:00.0
85172,995,40055,0,00:00.0,W,8,0,00:00.0
85173,996,40056,0,00:00.0,W,6,0,00:00.0
85174,3,40057,0,00:00.0,W,200,0,00:00.0
85175,324,40058,0,00:00.0,W,40,0,00:00.0
85176,327,40059,0,00:00.0,W,20,0,00:00.0
85177,328,40060,0,00:00.0,W,16,0,00:00.0
85178,329,40061,0,00:00.0,W,18,0,00:00.0
85179,330,40062,0,00:00.0,W,6,0,00:00.0
85180,398,40063,0,00:00.0,W,20,0,00:00.0
85181,399,40064,0,00:00.0,W,20,0,00:00.0
85182,400,40065,0,00:00.0,W,12,0,00:00.0
85183,401,40066,0,00:00.0,W,28,0,00:00.0
85184,529,40067,0,00:00.0,W,20,0,00:00.0
85185,532,40068,0,00:00.0,W,80,0,00:00.0
85186,533,40069,0,00:00.0,W,20,0,00:00.0
85187,534,40070,0,00:00.0,W,20,0,00:00.0
85188,802,40071,0,00:00.0,W,5,0,00:00.0
85189,803,40072,0,00:00.0,W,3,0,00:00.0
85190,804,40073,0,00:00.0,W,12,0,00:00.0
85191,316,40074,0,00:00.0,W,40,0,00:00.0
85192,331,40075,0,00:00.0,W,40,0,00:00.0
85193,350,40076,0,00:00.0,W,20,0,00:00.0
85194,531,40077,0,00:00.0,W,20,0,00:00.0
85195,794,52408,1,00:00.0,S,1,2443.35,00:00.0
85196,708,52409,5,00:00.0,S,1,34.99,00:00.0
85197,783,52409,1,00:00.0,S,1,2294.99,00:00.0
85198,870,52409,4,00:00.0,S,1,4.99,00:00.0
85199,871,52409,3,00:00.0,S,1,9.99,00:00.0
85200,878,52409,2,00:00.0,S,1,21.98,00:00.0
85201,707,52410,3,00:00.0,S,1,34.99,00:00.0
85202,783,52410,1,00:00.0,S,1,2294.99,00:00.0
85203,871,52410,2,00:00.0,S,1,9.99,00:00.0
85204,873,52411,2,00:00.0,S,1,2.29,00:00.0
85205,928,52411,1,00:00.0,S,1,24.99,00:00.0
85206,932,52412,1,00:00.0,S,1,24.99,00:00.0
85207,873,52413,3,00:00.0,S,1,2.29,00:00.0
85208,921,52413,1,00:00.0,S,1,4.99,00:00.0
85209,930,52413,2,00:00.0,S,1,35,00:00.0
85210,711,52414,3,00:00.0,S,1,34.99,00:00.0
85211,922,52414,2,00:00.0,S,1,3.99,00:00.0
85212,933,52414,1,00:00.0,S,1,32.6,00:00.0
85213,712,52415,1,00:00.0,S,1,8.99,00:00.0
85214,873,52416,3,00:00.0,S,1,2.29,00:00.0
85215,932,52416,2,00:00.0,S,1,24.99,00:00.0
85216,976,52416,1,00:00.0,S,1,1700.99,00:00.0
85217,879,52417,1,00:00.0,S,1,159,00:00.0
85218,794,52418,1,00:00.0,S,1,2443.35,00:00.0
85219,859,52418,4,00:00.0,S,1,24.49,00:00.0
85220,870,52418,3,00:00.0,S,1,4.99,00:00.0
85221,872,52418,2,00:00.0,S,1,8.99,00:00.0
85222,708,52419,1,00:00.0,S,1,34.99,00:00.0
85223,881,52420,1,00:00.0,S,1,53.99,00:00.0
85224,711,52421,2,00:00.0,S,1,34.99,00:00.0
85225,922,52421,1,00:00.0,S,1,3.99,00:00.0
85226,873,52422,3,00:00.0,S,1,2.29,00:00.0
85227,877,52422,4,00:00.0,S,1,7.95,00:00.0
85228,922,52422,2,00:00.0,S,1,3.99,00:00.0
85229,932,52422,1,00:00.0,S,1,24.99,00:00.0
85230,873,52423,2,00:00.0,S,1,2.29,00:00.0
85231,932,52423,1,00:00.0,S,1,24.99,00:00.0
85232,873,52424,2,00:00.0,S,1,2.29,00:00.0
85233,928,52424,1,00:00.0,S,1,24.99,00:00.0
85234,873,52425,2,00:00.0,S,1,2.29,00:00.0
85235,933,52425,1,00:00.0,S,1,32.6,00:00.0
85236,873,52426,3,00:00.0,S,1,2.29,00:00.0
85237,922,52426,2,00:00.0,S,1,3.99,00:00.0
85238,933,52426,1,00:00.0,S,1,32.6,00:00.0
85239,928,52427,1,00:00.0,S,1,24.99,00:00.0
85240,873,52428,3,00:00.0,S,1,2.29,00:00.0
85241,921,52428,1,00:00.0,S,1,4.99,00:00.0
85242,929,52428,2,00:00.0,S,1,29.99,00:00.0
85243,873,52429,2,00:00.0,S,1,2.29,00:00.0
85244,929,52429,1,00:00.0,S,1,29.99,00:00.0
85245,870,52430,2,00:00.0,S,1,4.99,00:00.0
85246,871,52430,1,00:00.0,S,1,9.99,00:00.0
85247,874,52430,3,00:00.0,S,1,8.99,00:00.0
85248,870,52431,1,00:00.0,S,1,4.99,00:00.0
85249,714,52432,2,00:00.0,S,1,49.99,00:00.0
85250,868,52432,1,00:00.0,S,1,69.99,00:00.0
85251,868,52433,1,00:00.0,S,1,69.99,00:00.0
85252,875,52433,2,00:00.0,S,1,8.99,00:00.0
85253,708,52434,2,00:00.0,S,1,34.99,00:00.0
85254,714,52434,3,00:00.0,S,1,49.99,00:00.0
85255,870,52434,1,00:00.0,S,1,4.99,00:00.0
85256,875,52435,2,00:00.0,S,1,8.99,00:00.0
85257,921,52435,1,00:00.0,S,1,4.99,00:00.0
85258,873,52436,2,00:00.0,S,1,2.29,00:00.0
85259,921,52436,1,00:00.0,S,1,4.99,00:00.0
85260,873,52437,3,00:00.0,S,1,2.29,00:00.0
85261,921,52437,2,00:00.0,S,1,4.99,00:00.0
85262,929,52437,1,00:00.0,S,1,29.99,00:00.0
85263,870,52438,1,00:00.0,S,1,4.99,00:00.0
85264,860,52439,2,00:00.0,S,1,24.49,00:00.0
85265,870,52439,1,00:00.0,S,1,4.99,00:00.0
85266,922,52440,2,00:00.0,S,1,3.99,00:00.0
85267,931,52440,1,00:00.0,S,1,21.49,00:00.0
85268,934,52441,1,00:00.0,S,1,28.99,00:00.0
85269,931,52442,1,00:00.0,S,1,21.49,00:00.0
85270,711,52443,3,00:00.0,S,1,34.99,00:00.0
85271,712,52443,5,00:00.0,S,1,8.99,00:00.0
85272,714,52443,4,00:00.0,S,1,49.99,00:00.0
85273,878,52443,2,00:00.0,S,1,21.98,00:00.0
85274,930,52443,1,00:00.0,S,1,35,00:00.0
85275,921,52444,2,00:00.0,S,1,4.99,00:00.0
85276,930,52444,1,00:00.0,S,1,35,00:00.0
85277,873,52445,3,00:00.0,S,1,2.29,00:00.0
85278,921,52445,1,00:00.0,S,1,4.99,00:00.0
85279,930,52445,2,00:00.0,S,1,35,00:00.0
85280,873,52446,3,00:00.0,S,1,2.29,00:00.0
85281,921,52446,1,00:00.0,S,1,4.99,00:00.0
85282,930,52446,2,00:00.0,S,1,35,00:00.0
85283,874,52447,3,00:00.0,S,1,8.99,00:00.0
85284,878,52447,2,00:00.0,S,1,21.98,00:00.0
85285,930,52447,1,00:00.0,S,1,35,00:00.0
85286,873,52448,2,00:00.0,S,1,2.29,00:00.0
85287,930,52448,1,00:00.0,S,1,35,00:00.0
85288,712,52449,1,00:00.0,S,1,8.99,00:00.0
85289,884,52450,2,00:00.0,S,1,53.99,00:00.0
85290,973,52450,1,00:00.0,S,1,1700.99,00:00.0
85291,860,52451,5,00:00.0,S,1,24.49,00:00.0
85292,870,52451,4,00:00.0,S,1,4.99,00:00.0
85293,871,52451,3,00:00.0,S,1,9.99,00:00.0
85294,878,52451,2,00:00.0,S,1,21.98,00:00.0
85295,987,52451,1,00:00.0,S,1,564.99,00:00.0
85296,707,52452,3,00:00.0,S,1,34.99,00:00.0
85297,780,52452,1,00:00.0,S,1,2319.99,00:00.0
85298,874,52452,4,00:00.0,S,1,8.99,00:00.0
85299,878,52452,2,00:00.0,S,1,21.98,00:00.0
85300,784,52453,1,00:00.0,S,1,2294.99,00:00.0
85301,873,52453,2,00:00.0,S,1,2.29,00:00.0
85302,870,52454,3,00:00.0,S,1,4.99,00:00.0
85303,872,52454,2,00:00.0,S,1,8.99,00:00.0
85304,882,52454,4,00:00.0,S,1,53.99,00:00.0
85305,958,52454,1,00:00.0,S,1,742.35,00:00.0
85306,712,52455,2,00:00.0,S,1,8.99,00:00.0
85307,972,52455,1,00:00.0,S,1,1214.85,00:00.0
85308,867,52456,2,00:00.0,S,1,69.99,00:00.0
85309,980,52456,1,00:00.0,S,1,769.49,00:00.0
85310,859,52457,3,00:00.0,S,1,24.49,00:00.0
85311,881,52457,2,00:00.0,S,1,53.99,00:00.0
85312,975,52457,1,00:00.0,S,1,1700.99,00:00.0
85313,715,52458,4,00:00.0,S,1,49.99,00:00.0
85314,783,52458,1,00:00.0,S,1,2294.99,00:00.0
85315,870,52458,2,00:00.0,S,1,4.99,00:00.0
85316,871,52458,3,00:00.0,S,1,9.99,00:00.0
85317,872,52459,2,00:00.0,S,1,8.99,00:00.0
85318,998,52459,1,00:00.0,S,1,539.99,00:00.0
85319,884,52460,3,00:00.0,S,1,53.99,00:00.0
85320,931,52460,2,00:00.0,S,1,21.49,00:00.0
85321,997,52460,1,00:00.0,S,1,539.99,00:00.0
85322,712,52461,3,00:00.0,S,1,8.99,00:00.0
85323,800,52461,1,00:00.0,S,1,1120.49,00:00.0
85324,884,52461,2,00:00.0,S,1,53.99,00:00.0
85325,707,52462,2,00:00.0,S,1,34.99,00:00.0
85326,799,52462,1,00:00.0,S,1,1120.49,00:00.0
85327,858,52462,3,00:00.0,S,1,24.49,00:00.0
85328,708,52463,4,00:00.0,S,1,34.99,00:00.0
85329,798,52463,1,00:00.0,S,1,1120.49,00:00.0
85330,922,52463,3,00:00.0,S,1,3.99,00:00.0
85331,932,52463,2,00:00.0,S,1,24.99,00:00.0
85332,860,52464,2,00:00.0,S,1,24.49,00:00.0
85333,998,52464,1,00:00.0,S,1,539.99,00:00.0
85334,870,52465,3,00:00.0,S,1,4.99,00:00.0
85335,872,52465,2,00:00.0,S,1,8.99,00:00.0
85336,997,52465,1,00:00.0,S,1,539.99,00:00.0
85337,957,52466,1,00:00.0,S,1,2384.07,00:00.0
85338,970,52467,1,00:00.0,S,1,1214.85,00:00.0
85339,794,52468,1,00:00.0,S,1,2443.35,00:00.0
85340,870,52468,2,00:00.0,S,1,4.99,00:00.0
85341,872,52468,3,00:00.0,S,1,8.99,00:00.0
85342,880,52468,4,00:00.0,S,1,54.99,00:00.0
85343,320,405,1,00:00.0,P,3,47.4705,00:00.0
85344,321,405,2,00:00.0,P,3,42.798,00:00.0
85345,322,405,3,00:00.0,P,60,25.4205,00:00.0
85346,461,406,1,00:00.0,P,3,41.454,00:00.0
85347,941,407,1,00:00.0,P,550,62.9895,00:00.0
