WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate
54510,401,48,48,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54511,529,29,29,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54512,532,116,116,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54513,533,29,29,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54514,534,29,29,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54515,802,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54516,803,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54517,804,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54518,316,58,58,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54519,331,58,58,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54520,350,29,29,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54521,531,29,29,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54522,779,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54523,780,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54524,781,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54525,782,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54526,794,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54527,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54528,801,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54529,954,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54530,967,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54531,971,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54532,974,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54533,977,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54534,989,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54535,990,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54536,997,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54537,998,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54538,514,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54539,516,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54540,517,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54541,518,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54542,519,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54543,521,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54544,522,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54545,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54546,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54547,736,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54548,737,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54549,739,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54550,742,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54551,747,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54552,748,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54553,805,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54554,806,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54555,807,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54556,808,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54557,810,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54558,811,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54559,812,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54560,813,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54561,815,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54562,816,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54563,818,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54564,819,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54565,820,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54566,821,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54567,823,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54568,824,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54569,826,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54570,827,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54571,828,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54572,829,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54573,834,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54574,836,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54575,839,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54576,887,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54577,891,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54578,894,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54579,924,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54580,943,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54581,945,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54582,947,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54583,949,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54584,950,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54585,951,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54586,994,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54587,995,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54588,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54589,3,200,200,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54590,324,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54591,327,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54592,328,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54593,329,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54594,330,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54595,398,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54596,399,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54597,400,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54598,401,28,28,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54599,529,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54600,532,80,80,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54601,533,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54602,534,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54603,802,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54604,803,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54605,804,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54606,316,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54607,331,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54608,350,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54609,531,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54610,781,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54611,782,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54612,783,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54613,797,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54614,798,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54615,957,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54616,965,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54617,967,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54618,968,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54619,970,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54620,973,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54621,977,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54622,978,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54623,980,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54624,982,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54625,983,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54626,987,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54627,998,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54628,514,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54629,516,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54630,517,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54631,518,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54632,520,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54633,521,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54634,522,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54635,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54636,737,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54637,742,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54638,743,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54639,747,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54640,805,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54641,806,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54642,807,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54643,808,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54644,810,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54645,811,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54646,812,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54647,815,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54648,816,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54649,818,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54650,819,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54651,821,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54652,822,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54653,823,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54654,824,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54655,826,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54656,827,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54657,829,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54658,833,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54659,885,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54660,886,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54661,890,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54662,891,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54663,892,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54664,894,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54665,903,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54666,905,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54667,906,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54668,919,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54669,942,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54670,945,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54671,946,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54672,947,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54673,949,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54674,950,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54675,951,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54676,994,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54677,995,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54678,996,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54679,3,270,270,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54680,324,54,54,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54681,327,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54682,328,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54683,329,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54684,330,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54685,398,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54686,399,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54687,400,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54688,401,42,41,1,00:00.0,00:00.0,00:00.0,15,00:00.0
54689,529,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54690,532,108,108,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54691,533,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54692,534,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54693,802,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54694,803,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54695,804,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54696,316,54,54,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54697,331,54,54,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54698,350,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54699,531,27,27,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54700,780,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54701,781,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54702,783,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54703,792,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54704,793,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54705,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54706,797,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54707,800,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54708,955,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54709,967,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54710,969,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54711,974,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54712,975,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54713,978,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54714,981,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54715,988,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54716,992,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54717,998,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54718,514,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54719,516,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54720,517,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54721,518,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54722,519,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54723,520,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54724,522,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54725,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54726,706,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54727,737,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54728,739,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54729,742,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54730,743,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54731,805,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54732,806,17,17,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54733,807,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54734,808,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54735,810,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54736,811,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54737,812,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54738,813,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54739,815,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54740,816,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54741,818,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54742,819,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54743,820,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54744,821,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54745,822,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54746,823,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54747,824,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54748,826,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54749,827,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54750,828,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54751,829,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54752,834,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54753,835,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54754,838,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54755,888,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54756,891,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54757,893,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54758,894,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54759,903,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54760,904,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54761,920,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54762,926,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54763,945,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54764,946,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54765,947,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54766,949,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54767,950,17,17,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54768,951,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54769,994,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54770,995,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54771,996,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54772,3,250,250,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54773,324,50,50,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54774,327,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54775,328,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54776,329,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54777,330,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54778,398,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54779,399,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54780,400,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54781,401,42,42,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54782,529,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54783,532,100,100,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54784,533,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54785,534,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54786,802,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54787,803,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54788,804,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54789,316,50,50,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54790,331,50,50,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54791,350,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54792,531,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54793,779,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54794,780,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54795,781,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54796,784,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54797,795,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54798,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54799,797,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54800,798,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54801,799,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54802,800,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54803,954,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54804,955,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54805,966,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54806,967,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54807,969,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54808,972,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54809,973,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54810,977,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54811,981,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54812,982,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54813,997,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54814,514,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54815,516,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54816,517,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54817,518,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54818,519,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54819,521,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54820,522,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54821,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54822,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54823,736,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54824,739,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54825,742,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54826,746,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54827,748,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54828,805,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54829,806,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54830,807,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54831,808,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54832,810,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54833,811,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54834,812,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54835,813,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54836,815,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54837,816,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54838,818,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54839,819,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54840,820,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54841,821,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54842,822,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54843,823,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54844,824,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54845,826,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54846,827,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54847,828,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54848,829,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54849,833,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54850,834,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54851,835,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54852,840,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54853,887,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54854,888,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54855,890,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54856,891,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54857,892,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54858,893,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54859,894,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54860,904,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54861,905,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54862,945,25,25,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54863,947,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54864,949,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54865,950,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
54866,951,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
