BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2880,803,316,00:00.0,00:00.0,EA ,2,3,00:00.0
2712,803,316,00:00.0,NULL,EA ,3,2,00:00.0
376,803,331,00:00.0,NULL,EA ,3,2,00:00.0
2311,803,350,00:00.0,NULL,EA ,3,1,00:00.0
3141,803,531,00:00.0,NULL,EA ,3,1,00:00.0
2301,804,316,00:00.0,NULL,EA ,3,2,00:00.0
17,804,331,00:00.0,NULL,EA ,3,2,00:00.0
1491,804,350,00:00.0,00:00.0,EA ,2,2,00:00.0
1204,804,350,00:00.0,NULL,EA ,3,1,00:00.0
3403,804,531,00:00.0,NULL,EA ,3,1,00:00.0
1485,805,1,00:00.0,00:00.0,EA ,1,2,00:00.0
1191,805,1,00:00.0,NULL,EA ,2,1,00:00.0
2711,805,4,00:00.0,NULL,EA ,2,8,00:00.0
1644,805,323,00:00.0,NULL,EA ,2,1,00:00.0
1215,805,402,00:00.0,NULL,EA ,2,1,00:00.0
1216,805,459,00:00.0,NULL,EA ,2,1,00:00.0
3237,805,462,00:00.0,NULL,EA ,2,1,00:00.0
361,806,1,00:00.0,NULL,EA ,2,1,00:00.0
2300,806,4,00:00.0,NULL,EA ,2,8,00:00.0
2995,806,323,00:00.0,NULL,EA ,2,1,00:00.0
382,806,402,00:00.0,NULL,EA ,2,1,00:00.0
383,806,459,00:00.0,NULL,EA ,2,1,00:00.0
2732,806,462,00:00.0,NULL,EA ,2,1,00:00.0
1,807,1,00:00.0,NULL,EA ,2,1,00:00.0
1193,807,4,00:00.0,NULL,EA ,2,8,00:00.0
3222,807,323,00:00.0,NULL,EA ,2,1,00:00.0
23,807,402,00:00.0,NULL,EA ,2,1,00:00.0
268,807,459,00:00.0,00:00.0,EA ,1,2,00:00.0
24,807,459,00:00.0,NULL,EA ,2,1,00:00.0
2324,807,462,00:00.0,NULL,EA ,2,1,00:00.0
372,808,328,00:00.0,NULL,EA ,2,2,00:00.0
379,808,356,00:00.0,NULL,IN ,2,40,00:00.0
1833,808,398,00:00.0,NULL,EA ,2,1,00:00.0
3139,808,529,00:00.0,NULL,EA ,2,1,00:00.0
12,809,328,00:00.0,NULL,EA ,2,2,00:00.0
1652,809,357,00:00.0,NULL,IN ,2,40,00:00.0
3143,809,398,00:00.0,NULL,EA ,2,1,00:00.0
3401,809,529,00:00.0,NULL,EA ,2,1,00:00.0
791,810,328,00:00.0,NULL,EA ,2,2,00:00.0
2893,810,358,00:00.0,00:00.0,IN ,1,41,00:00.0
2726,810,358,00:00.0,NULL,IN ,2,40,00:00.0
3405,810,398,00:00.0,NULL,EA ,2,1,00:00.0
2863,810,529,00:00.0,NULL,EA ,2,1,00:00.0
1647,811,329,00:00.0,NULL,EA ,2,2,00:00.0
19,811,356,00:00.0,NULL,IN ,2,40,00:00.0
2865,811,398,00:00.0,NULL,EA ,2,1,00:00.0
2490,811,529,00:00.0,NULL,EA ,2,1,00:00.0
2999,812,329,00:00.0,NULL,EA ,2,2,00:00.0
3003,812,357,00:00.0,NULL,IN ,2,40,00:00.0
2494,812,398,00:00.0,NULL,EA ,2,1,00:00.0
1574,812,529,00:00.0,00:00.0,EA ,1,2,00:00.0
1361,812,529,00:00.0,NULL,EA ,2,1,00:00.0
3225,813,329,00:00.0,NULL,EA ,2,2,00:00.0
2318,813,358,00:00.0,NULL,IN ,2,40,00:00.0
1365,813,398,00:00.0,NULL,EA ,2,1,00:00.0
547,813,529,00:00.0,NULL,EA ,2,1,00:00.0
2003,814,324,00:00.0,NULL,EA ,2,2,00:00.0
789,814,325,00:00.0,NULL,EA ,2,2,00:00.0
2005,814,326,00:00.0,NULL,EA ,2,1,00:00.0
1646,814,327,00:00.0,NULL,EA ,2,1,00:00.0
22,814,399,00:00.0,NULL,EA ,2,1,00:00.0
1659,814,492,00:00.0,NULL,OZ ,2,8,00:00.0
2166,814,532,00:00.0,NULL,EA ,2,4,00:00.0
1832,814,533,00:00.0,NULL,EA ,2,1,00:00.0
1368,814,534,00:00.0,NULL,EA ,2,1,00:00.0
377,814,803,00:00.0,NULL,EA ,2,1,00:00.0
2014,815,400,00:00.0,NULL,EA ,2,1,00:00.0
2733,815,490,00:00.0,NULL,EA ,2,36,00:00.0
3118,815,506,00:00.0,NULL,EA ,2,2,00:00.0
2135,815,507,00:00.0,NULL,EA ,2,1,00:00.0
544,815,527,00:00.0,NULL,EA ,2,36,00:00.0
943,815,921,00:00.0,NULL,EA ,2,1,00:00.0
2495,815,928,00:00.0,NULL,EA ,2,1,00:00.0
2319,816,401,00:00.0,NULL,EA ,2,1,00:00.0
2325,816,490,00:00.0,NULL,EA ,2,36,00:00.0
3373,816,506,00:00.0,NULL,EA ,2,2,00:00.0
3374,816,508,00:00.0,NULL,EA ,2,1,00:00.0
349,816,527,00:00.0,00:00.0,EA ,1,37,00:00.0
142,816,527,00:00.0,NULL,EA ,2,36,00:00.0
2169,816,921,00:00.0,NULL,EA ,2,1,00:00.0
552,816,929,00:00.0,NULL,EA ,2,1,00:00.0
1211,817,401,00:00.0,NULL,EA ,2,1,00:00.0
2326,817,491,00:00.0,NULL,EA ,2,36,00:00.0
2840,817,506,00:00.0,NULL,EA ,2,2,00:00.0
1335,817,509,00:00.0,NULL,EA ,2,1,00:00.0
936,817,527,00:00.0,NULL,EA ,2,36,00:00.0
1835,817,921,00:00.0,NULL,EA ,2,1,00:00.0
942,817,930,00:00.0,NULL,EA ,2,1,00:00.0
1653,818,400,00:00.0,NULL,EA ,2,1,00:00.0
1217,818,490,00:00.0,NULL,EA ,2,36,00:00.0
2648,818,506,00:00.0,00:00.0,EA ,1,3,00:00.0
2466,818,506,00:00.0,NULL,EA ,2,2,00:00.0
914,818,510,00:00.0,NULL,EA ,2,1,00:00.0
2163,818,527,00:00.0,NULL,EA ,2,36,00:00.0
3407,818,922,00:00.0,NULL,EA ,2,1,00:00.0
1834,818,931,00:00.0,NULL,EA ,2,1,00:00.0
380,819,401,00:00.0,NULL,EA ,2,1,00:00.0
384,819,490,00:00.0,NULL,EA ,2,36,00:00.0
1334,819,506,00:00.0,NULL,EA ,2,2,00:00.0
3119,819,511,00:00.0,NULL,EA ,2,1,00:00.0
1829,819,527,00:00.0,NULL,EA ,2,36,00:00.0
2868,819,922,00:00.0,NULL,EA ,2,1,00:00.0
3406,819,932,00:00.0,NULL,EA ,2,1,00:00.0
20,820,401,00:00.0,NULL,EA ,2,1,00:00.0
1218,820,491,00:00.0,NULL,EA ,2,36,00:00.0
522,820,506,00:00.0,NULL,EA ,2,2,00:00.0
2467,820,512,00:00.0,NULL,EA ,2,1,00:00.0
3137,820,527,00:00.0,NULL,EA ,2,36,00:00.0
2497,820,922,00:00.0,NULL,EA ,2,1,00:00.0
2496,820,933,00:00.0,NULL,EA ,2,1,00:00.0
798,821,401,00:00.0,NULL,EA ,2,1,00:00.0
25,821,490,00:00.0,NULL,EA ,2,36,00:00.0
120,821,506,00:00.0,NULL,EA ,2,2,00:00.0
121,821,513,00:00.0,NULL,EA ,2,1,00:00.0
3399,821,527,00:00.0,NULL,EA ,2,36,00:00.0
555,821,923,00:00.0,NULL,EA ,2,1,00:00.0
553,821,934,00:00.0,NULL,EA ,2,1,00:00.0
788,822,324,00:00.0,NULL,EA ,2,2,00:00.0
9,822,325,00:00.0,NULL,EA ,2,2,00:00.0
790,822,326,00:00.0,NULL,EA ,2,1,00:00.0
2192,822,327,00:00.0,00:00.0,EA ,1,2,00:00.0
2006,822,327,00:00.0,NULL,EA ,2,1,00:00.0
381,822,399,00:00.0,NULL,EA ,2,1,00:00.0
2021,822,496,00:00.0,NULL,OZ ,2,8,00:00.0
941,822,532,00:00.0,NULL,EA ,2,4,00:00.0
2167,822,533,00:00.0,NULL,EA ,2,1,00:00.0
2498,822,534,00:00.0,NULL,EA ,2,1,00:00.0
1207,822,803,00:00.0,NULL,EA ,2,1,00:00.0
3004,823,400,00:00.0,NULL,EA ,2,1,00:00.0
801,823,490,00:00.0,NULL,EA ,2,36,00:00.0
2465,823,506,00:00.0,NULL,EA ,2,2,00:00.0
1805,823,507,00:00.0,NULL,EA ,2,1,00:00.0
2861,823,527,00:00.0,NULL,EA ,2,36,00:00.0
1576,823,921,00:00.0,00:00.0,EA ,1,2,00:00.0
1367,823,921,00:00.0,NULL,EA ,2,1,00:00.0
3144,823,928,00:00.0,NULL,EA ,2,1,00:00.0
2200,824,401,00:00.0,00:00.0,EA ,1,2,00:00.0
2015,824,401,00:00.0,NULL,EA ,2,1,00:00.0
2202,824,490,00:00.0,00:00.0,EA ,1,37,00:00.0
2018,824,490,00:00.0,NULL,EA ,2,36,00:00.0
1333,824,506,00:00.0,NULL,EA ,2,2,00:00.0
2841,824,508,00:00.0,NULL,EA ,2,1,00:00.0
2488,824,527,00:00.0,NULL,EA ,2,36,00:00.0
556,824,921,00:00.0,NULL,EA ,2,1,00:00.0
2866,824,929,00:00.0,NULL,EA ,2,1,00:00.0
1654,825,401,00:00.0,NULL,EA ,2,1,00:00.0
385,825,491,00:00.0,NULL,EA ,2,36,00:00.0
521,825,506,00:00.0,NULL,EA ,2,2,00:00.0
523,825,509,00:00.0,NULL,EA ,2,1,00:00.0
1359,825,527,00:00.0,NULL,EA ,2,36,00:00.0
151,825,921,00:00.0,NULL,EA ,2,1,00:00.0
1366,825,930,00:00.0,NULL,EA ,2,1,00:00.0
3232,826,400,00:00.0,NULL,EA ,2,1,00:00.0
1658,826,490,00:00.0,NULL,EA ,2,36,00:00.0
119,826,506,00:00.0,NULL,EA ,2,2,00:00.0
2278,826,510,00:00.0,00:00.0,EA ,1,2,00:00.0
2136,826,510,00:00.0,NULL,EA ,2,1,00:00.0
545,826,527,00:00.0,NULL,EA ,2,36,00:00.0
2170,826,922,00:00.0,NULL,EA ,2,1,00:00.0
351,826,931,00:00.0,00:00.0,EA ,1,2,00:00.0
150,826,931,00:00.0,NULL,EA ,2,1,00:00.0
3005,827,401,00:00.0,NULL,EA ,2,1,00:00.0
3010,827,490,00:00.0,NULL,EA ,2,36,00:00.0
913,827,506,00:00.0,NULL,EA ,2,2,00:00.0
3375,827,511,00:00.0,NULL,EA ,2,1,00:00.0
143,827,527,00:00.0,NULL,EA ,2,36,00:00.0
1836,827,922,00:00.0,NULL,EA ,2,1,00:00.0
2168,827,932,00:00.0,NULL,EA ,2,1,00:00.0
3233,828,401,00:00.0,NULL,EA ,2,1,00:00.0
26,828,491,00:00.0,NULL,EA ,2,36,00:00.0
2134,828,506,00:00.0,NULL,EA ,2,2,00:00.0
1336,828,512,00:00.0,NULL,EA ,2,1,00:00.0
937,828,527,00:00.0,NULL,EA ,2,36,00:00.0
3146,828,922,00:00.0,NULL,EA ,2,1,00:00.0
3145,828,933,00:00.0,NULL,EA ,2,1,00:00.0
2727,829,401,00:00.0,NULL,EA ,2,1,00:00.0
3238,829,490,00:00.0,NULL,EA ,2,36,00:00.0
1804,829,506,00:00.0,NULL,EA ,2,2,00:00.0
915,829,513,00:00.0,NULL,EA ,2,1,00:00.0
2283,829,527,00:00.0,00:00.0,EA ,1,37,00:00.0
2164,829,527,00:00.0,NULL,EA ,2,36,00:00.0
2869,829,923,00:00.0,NULL,EA ,2,1,00:00.0
2867,829,934,00:00.0,NULL,EA ,2,1,00:00.0
1379,830,324,00:00.0,NULL,EA ,2,2,00:00.0
1843,830,325,00:00.0,NULL,EA ,2,2,00:00.0
3415,830,326,00:00.0,NULL,EA ,2,1,00:00.0
2503,830,327,00:00.0,NULL,EA ,2,1,00:00.0
3152,830,399,00:00.0,NULL,EA ,2,1,00:00.0
1380,830,492,00:00.0,NULL,OZ ,2,8,00:00.0
563,830,532,00:00.0,NULL,EA ,2,4,00:00.0
949,830,533,00:00.0,NULL,EA ,2,1,00:00.0
163,830,534,00:00.0,NULL,EA ,2,1,00:00.0
562,830,803,00:00.0,NULL,EA ,2,1,00:00.0
1584,831,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1381,831,324,00:00.0,NULL,EA ,2,2,00:00.0
1844,831,325,00:00.0,NULL,EA ,2,2,00:00.0
3416,831,326,00:00.0,NULL,EA ,2,1,00:00.0
2504,831,327,00:00.0,NULL,EA ,2,1,00:00.0
3153,831,399,00:00.0,NULL,EA ,2,1,00:00.0
1382,831,492,00:00.0,NULL,OZ ,2,8,00:00.0
565,831,532,00:00.0,NULL,EA ,2,4,00:00.0
950,831,533,00:00.0,NULL,EA ,2,1,00:00.0
164,831,534,00:00.0,NULL,EA ,2,1,00:00.0
564,831,803,00:00.0,NULL,EA ,2,1,00:00.0
1383,832,324,00:00.0,NULL,EA ,2,2,00:00.0
1845,832,325,00:00.0,NULL,EA ,2,2,00:00.0
3417,832,326,00:00.0,NULL,EA ,2,1,00:00.0
2660,832,327,00:00.0,00:00.0,EA ,1,2,00:00.0
2505,832,327,00:00.0,NULL,EA ,2,1,00:00.0
3154,832,399,00:00.0,NULL,EA ,2,1,00:00.0
1384,832,492,00:00.0,NULL,OZ ,2,8,00:00.0
567,832,532,00:00.0,NULL,EA ,2,4,00:00.0
951,832,533,00:00.0,NULL,EA ,2,1,00:00.0
165,832,534,00:00.0,NULL,EA ,2,1,00:00.0
566,832,803,00:00.0,NULL,EA ,2,1,00:00.0
1435,833,324,00:00.0,NULL,EA ,2,2,00:00.0
1874,833,325,00:00.0,NULL,EA ,2,2,00:00.0
3446,833,326,00:00.0,NULL,EA ,2,1,00:00.0
2534,833,327,00:00.0,NULL,EA ,2,1,00:00.0
3183,833,399,00:00.0,NULL,EA ,2,1,00:00.0
2292,833,496,00:00.0,00:00.0,OZ ,1,9,00:00.0
2171,833,496,00:00.0,NULL,OZ ,2,8,00:00.0
616,833,532,00:00.0,NULL,EA ,2,4,00:00.0
980,833,533,00:00.0,NULL,EA ,2,1,00:00.0
209,833,534,00:00.0,NULL,EA ,2,1,00:00.0
615,833,803,00:00.0,NULL,EA ,2,1,00:00.0
1436,834,324,00:00.0,NULL,EA ,2,2,00:00.0
1875,834,325,00:00.0,NULL,EA ,2,2,00:00.0
3447,834,326,00:00.0,NULL,EA ,2,1,00:00.0
2535,834,327,00:00.0,NULL,EA ,2,1,00:00.0
3184,834,399,00:00.0,NULL,EA ,2,1,00:00.0
2172,834,496,00:00.0,NULL,OZ ,2,8,00:00.0
618,834,532,00:00.0,NULL,EA ,2,4,00:00.0
1165,834,533,00:00.0,00:00.0,EA ,1,2,00:00.0
981,834,533,00:00.0,NULL,EA ,2,1,00:00.0
210,834,534,00:00.0,NULL,EA ,2,1,00:00.0
617,834,803,00:00.0,NULL,EA ,2,1,00:00.0
1437,835,324,00:00.0,NULL,EA ,2,2,00:00.0
1876,835,325,00:00.0,NULL,EA ,2,2,00:00.0
3448,835,326,00:00.0,NULL,EA ,2,1,00:00.0
2536,835,327,00:00.0,NULL,EA ,2,1,00:00.0
3185,835,399,00:00.0,NULL,EA ,2,1,00:00.0
2173,835,496,00:00.0,NULL,OZ ,2,8,00:00.0
620,835,532,00:00.0,NULL,EA ,2,4,00:00.0
982,835,533,00:00.0,NULL,EA ,2,1,00:00.0
211,835,534,00:00.0,NULL,EA ,2,1,00:00.0
619,835,803,00:00.0,NULL,EA ,2,1,00:00.0
1615,836,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1438,836,324,00:00.0,NULL,EA ,2,2,00:00.0
1877,836,325,00:00.0,NULL,EA ,2,2,00:00.0
3449,836,326,00:00.0,NULL,EA ,2,1,00:00.0
2537,836,327,00:00.0,NULL,EA ,2,1,00:00.0
3186,836,399,00:00.0,NULL,EA ,2,1,00:00.0
2174,836,496,00:00.0,NULL,OZ ,2,8,00:00.0
622,836,532,00:00.0,NULL,EA ,2,4,00:00.0
983,836,533,00:00.0,NULL,EA ,2,1,00:00.0
212,836,534,00:00.0,NULL,EA ,2,1,00:00.0
621,836,803,00:00.0,NULL,EA ,2,1,00:00.0
1439,838,324,00:00.0,NULL,EA ,2,2,00:00.0
1878,838,325,00:00.0,NULL,EA ,2,2,00:00.0
3450,838,326,00:00.0,NULL,EA ,2,1,00:00.0
2538,838,327,00:00.0,NULL,EA ,2,1,00:00.0
3187,838,399,00:00.0,NULL,EA ,2,1,00:00.0
1440,838,492,00:00.0,NULL,OZ ,2,8,00:00.0
623,838,532,00:00.0,NULL,EA ,2,4,00:00.0
984,838,533,00:00.0,NULL,EA ,2,1,00:00.0
214,838,534,00:00.0,NULL,EA ,2,1,00:00.0
213,838,804,00:00.0,NULL,EA ,2,1,00:00.0
1616,839,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1441,839,324,00:00.0,NULL,EA ,2,2,00:00.0
1879,839,325,00:00.0,NULL,EA ,2,2,00:00.0
3451,839,326,00:00.0,NULL,EA ,2,1,00:00.0
2539,839,327,00:00.0,NULL,EA ,2,1,00:00.0
3188,839,399,00:00.0,NULL,EA ,2,1,00:00.0
1442,839,492,00:00.0,NULL,OZ ,2,8,00:00.0
624,839,532,00:00.0,NULL,EA ,2,4,00:00.0
985,839,533,00:00.0,NULL,EA ,2,1,00:00.0
216,839,534,00:00.0,NULL,EA ,2,1,00:00.0
215,839,804,00:00.0,NULL,EA ,2,1,00:00.0
1443,840,324,00:00.0,NULL,EA ,2,2,00:00.0
1880,840,325,00:00.0,NULL,EA ,2,2,00:00.0
3452,840,326,00:00.0,NULL,EA ,2,1,00:00.0
2688,840,327,00:00.0,00:00.0,EA ,1,2,00:00.0
2540,840,327,00:00.0,NULL,EA ,2,1,00:00.0
3189,840,399,00:00.0,NULL,EA ,2,1,00:00.0
1444,840,492,00:00.0,NULL,OZ ,2,8,00:00.0
625,840,532,00:00.0,NULL,EA ,2,4,00:00.0
986,840,533,00:00.0,NULL,EA ,2,1,00:00.0
218,840,534,00:00.0,NULL,EA ,2,1,00:00.0
217,840,804,00:00.0,NULL,EA ,2,1,00:00.0
1481,885,324,00:00.0,NULL,EA ,2,2,00:00.0
1905,885,325,00:00.0,NULL,EA ,2,2,00:00.0
3477,885,326,00:00.0,NULL,EA ,2,1,00:00.0
2565,885,327,00:00.0,NULL,EA ,2,1,00:00.0
3214,885,399,00:00.0,NULL,EA ,2,1,00:00.0
2299,885,496,00:00.0,00:00.0,OZ ,1,9,00:00.0
2183,885,496,00:00.0,NULL,OZ ,2,8,00:00.0
655,885,532,00:00.0,NULL,EA ,2,4,00:00.0
1020,885,533,00:00.0,NULL,EA ,2,1,00:00.0
258,885,534,00:00.0,NULL,EA ,2,1,00:00.0
257,885,804,00:00.0,NULL,EA ,2,1,00:00.0
1472,886,324,00:00.0,NULL,EA ,2,2,00:00.0
1897,886,325,00:00.0,NULL,EA ,2,2,00:00.0
3469,886,326,00:00.0,NULL,EA ,2,1,00:00.0
2557,886,327,00:00.0,NULL,EA ,2,1,00:00.0
3206,886,399,00:00.0,NULL,EA ,2,1,00:00.0
2179,886,496,00:00.0,NULL,OZ ,2,8,00:00.0
647,886,532,00:00.0,NULL,EA ,2,4,00:00.0
1181,886,533,00:00.0,00:00.0,EA ,1,2,00:00.0
1008,886,533,00:00.0,NULL,EA ,2,1,00:00.0
242,886,534,00:00.0,NULL,EA ,2,1,00:00.0
1473,886,802,00:00.0,NULL,EA ,2,1,00:00.0
1478,887,324,00:00.0,NULL,EA ,2,2,00:00.0
1902,887,325,00:00.0,NULL,EA ,2,2,00:00.0
3474,887,326,00:00.0,NULL,EA ,2,1,00:00.0
2562,887,327,00:00.0,NULL,EA ,2,1,00:00.0
3211,887,399,00:00.0,NULL,EA ,2,1,00:00.0
2180,887,496,00:00.0,NULL,OZ ,2,8,00:00.0
652,887,532,00:00.0,NULL,EA ,2,4,00:00.0
1188,887,533,00:00.0,00:00.0,EA ,1,2,00:00.0
1017,887,533,00:00.0,NULL,EA ,2,1,00:00.0
252,887,534,00:00.0,NULL,EA ,2,1,00:00.0
251,887,804,00:00.0,NULL,EA ,2,1,00:00.0
1479,888,324,00:00.0,NULL,EA ,2,2,00:00.0
1903,888,325,00:00.0,NULL,EA ,2,2,00:00.0
3475,888,326,00:00.0,NULL,EA ,2,1,00:00.0
2563,888,327,00:00.0,NULL,EA ,2,1,00:00.0
3212,888,399,00:00.0,NULL,EA ,2,1,00:00.0
2181,888,496,00:00.0,NULL,OZ ,2,8,00:00.0
653,888,532,00:00.0,NULL,EA ,2,4,00:00.0
1018,888,533,00:00.0,NULL,EA ,2,1,00:00.0
254,888,534,00:00.0,NULL,EA ,2,1,00:00.0
253,888,804,00:00.0,NULL,EA ,2,1,00:00.0
1638,889,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1480,889,324,00:00.0,NULL,EA ,2,2,00:00.0
1904,889,325,00:00.0,NULL,EA ,2,2,00:00.0
3476,889,326,00:00.0,NULL,EA ,2,1,00:00.0
2564,889,327,00:00.0,NULL,EA ,2,1,00:00.0
3213,889,399,00:00.0,NULL,EA ,2,1,00:00.0
2182,889,496,00:00.0,NULL,OZ ,2,8,00:00.0
654,889,532,00:00.0,NULL,EA ,2,4,00:00.0
1019,889,533,00:00.0,NULL,EA ,2,1,00:00.0
256,889,534,00:00.0,NULL,EA ,2,1,00:00.0
255,889,804,00:00.0,NULL,EA ,2,1,00:00.0
1474,890,324,00:00.0,NULL,EA ,2,2,00:00.0
1898,890,325,00:00.0,NULL,EA ,2,2,00:00.0
3470,890,326,00:00.0,NULL,EA ,2,1,00:00.0
2706,890,327,00:00.0,00:00.0,EA ,1,2,00:00.0
2558,890,327,00:00.0,NULL,EA ,2,1,00:00.0
3207,890,399,00:00.0,NULL,EA ,2,1,00:00.0
1009,890,495,00:00.0,NULL,OZ ,2,8,00:00.0
648,890,532,00:00.0,NULL,EA ,2,4,00:00.0
1010,890,533,00:00.0,NULL,EA ,2,1,00:00.0
244,890,534,00:00.0,NULL,EA ,2,1,00:00.0
243,890,804,00:00.0,NULL,EA ,2,1,00:00.0
1475,891,324,00:00.0,NULL,EA ,2,2,00:00.0
1899,891,325,00:00.0,NULL,EA ,2,2,00:00.0
3471,891,326,00:00.0,NULL,EA ,2,1,00:00.0
2559,891,327,00:00.0,NULL,EA ,2,1,00:00.0
3208,891,399,00:00.0,NULL,EA ,2,1,00:00.0
1186,891,495,00:00.0,00:00.0,OZ ,1,9,00:00.0
1011,891,495,00:00.0,NULL,OZ ,2,8,00:00.0
649,891,532,00:00.0,NULL,EA ,2,4,00:00.0
1012,891,533,00:00.0,NULL,EA ,2,1,00:00.0
246,891,534,00:00.0,NULL,EA ,2,1,00:00.0
245,891,804,00:00.0,NULL,EA ,2,1,00:00.0
1476,892,324,00:00.0,NULL,EA ,2,2,00:00.0
1900,892,325,00:00.0,NULL,EA ,2,2,00:00.0
3472,892,326,00:00.0,NULL,EA ,2,1,00:00.0
2560,892,327,00:00.0,NULL,EA ,2,1,00:00.0
3209,892,399,00:00.0,NULL,EA ,2,1,00:00.0
1013,892,495,00:00.0,NULL,OZ ,2,8,00:00.0
650,892,532,00:00.0,NULL,EA ,2,4,00:00.0
1187,892,533,00:00.0,00:00.0,EA ,1,2,00:00.0
1014,892,533,00:00.0,NULL,EA ,2,1,00:00.0
248,892,534,00:00.0,NULL,EA ,2,1,00:00.0
247,892,804,00:00.0,NULL,EA ,2,1,00:00.0
1637,893,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1477,893,324,00:00.0,NULL,EA ,2,2,00:00.0
1901,893,325,00:00.0,NULL,EA ,2,2,00:00.0
3473,893,326,00:00.0,NULL,EA ,2,1,00:00.0
2561,893,327,00:00.0,NULL,EA ,2,1,00:00.0
3210,893,399,00:00.0,NULL,EA ,2,1,00:00.0
1015,893,495,00:00.0,NULL,OZ ,2,8,00:00.0
651,893,532,00:00.0,NULL,EA ,2,4,00:00.0
1016,893,533,00:00.0,NULL,EA ,2,1,00:00.0
250,893,534,00:00.0,NULL,EA ,2,1,00:00.0
249,893,804,00:00.0,NULL,EA ,2,1,00:00.0
2317,894,355,00:00.0,NULL,EA ,2,1,00:00.0
554,894,535,00:00.0,NULL,EA ,2,1,00:00.0
3111,894,679,00:00.0,NULL,EA ,2,1,00:00.0
1456,895,324,00:00.0,NULL,EA ,2,2,00:00.0
1889,895,325,00:00.0,NULL,EA ,2,2,00:00.0
3461,895,326,00:00.0,NULL,EA ,2,1,00:00.0
2549,895,327,00:00.0,NULL,EA ,2,1,00:00.0
3198,895,399,00:00.0,NULL,EA ,2,1,00:00.0
1178,895,495,00:00.0,00:00.0,OZ ,1,9,00:00.0
996,895,495,00:00.0,NULL,OZ ,2,8,00:00.0
639,895,532,00:00.0,NULL,EA ,2,4,00:00.0
997,895,533,00:00.0,NULL,EA ,2,1,00:00.0
234,895,534,00:00.0,NULL,EA ,2,1,00:00.0
1457,895,802,00:00.0,NULL,EA ,2,1,00:00.0
1458,896,324,00:00.0,NULL,EA ,2,2,00:00.0
1890,896,325,00:00.0,NULL,EA ,2,2,00:00.0
3462,896,326,00:00.0,NULL,EA ,2,1,00:00.0
2550,896,327,00:00.0,NULL,EA ,2,1,00:00.0
3199,896,399,00:00.0,NULL,EA ,2,1,00:00.0
998,896,495,00:00.0,NULL,OZ ,2,8,00:00.0
640,896,532,00:00.0,NULL,EA ,2,4,00:00.0
1179,896,533,00:00.0,00:00.0,EA ,1,2,00:00.0
999,896,533,00:00.0,NULL,EA ,2,1,00:00.0
235,896,534,00:00.0,NULL,EA ,2,1,00:00.0
1459,896,802,00:00.0,NULL,EA ,2,1,00:00.0
1460,897,324,00:00.0,NULL,EA ,2,2,00:00.0
1891,897,325,00:00.0,NULL,EA ,2,2,00:00.0
3463,897,326,00:00.0,NULL,EA ,2,1,00:00.0
2551,897,327,00:00.0,NULL,EA ,2,1,00:00.0
3200,897,399,00:00.0,NULL,EA ,2,1,00:00.0
1000,897,495,00:00.0,NULL,OZ ,2,8,00:00.0
641,897,532,00:00.0,NULL,EA ,2,4,00:00.0
1001,897,533,00:00.0,NULL,EA ,2,1,00:00.0
236,897,534,00:00.0,NULL,EA ,2,1,00:00.0
1461,897,802,00:00.0,NULL,EA ,2,1,00:00.0
1462,898,324,00:00.0,NULL,EA ,2,2,00:00.0
1892,898,325,00:00.0,NULL,EA ,2,2,00:00.0
3464,898,326,00:00.0,NULL,EA ,2,1,00:00.0
2700,898,327,00:00.0,00:00.0,EA ,1,2,00:00.0
2552,898,327,00:00.0,NULL,EA ,2,1,00:00.0
3201,898,399,00:00.0,NULL,EA ,2,1,00:00.0
1002,898,495,00:00.0,NULL,OZ ,2,8,00:00.0
642,898,532,00:00.0,NULL,EA ,2,4,00:00.0
1003,898,533,00:00.0,NULL,EA ,2,1,00:00.0
237,898,534,00:00.0,NULL,EA ,2,1,00:00.0
1463,898,802,00:00.0,NULL,EA ,2,1,00:00.0
1464,899,324,00:00.0,NULL,EA ,2,2,00:00.0
1893,899,325,00:00.0,NULL,EA ,2,2,00:00.0
3465,899,326,00:00.0,NULL,EA ,2,1,00:00.0
2553,899,327,00:00.0,NULL,EA ,2,1,00:00.0
3202,899,399,00:00.0,NULL,EA ,2,1,00:00.0
2296,899,496,00:00.0,00:00.0,OZ ,1,9,00:00.0
2175,899,496,00:00.0,NULL,OZ ,2,8,00:00.0
643,899,532,00:00.0,NULL,EA ,2,4,00:00.0
1004,899,533,00:00.0,NULL,EA ,2,1,00:00.0
238,899,534,00:00.0,NULL,EA ,2,1,00:00.0
1465,899,802,00:00.0,NULL,EA ,2,1,00:00.0
1466,900,324,00:00.0,NULL,EA ,2,2,00:00.0
1894,900,325,00:00.0,NULL,EA ,2,2,00:00.0
3466,900,326,00:00.0,NULL,EA ,2,1,00:00.0
2554,900,327,00:00.0,NULL,EA ,2,1,00:00.0
3203,900,399,00:00.0,NULL,EA ,2,1,00:00.0
