BusinessEntityID,CreditCardID,ModifiedDate
16245,10858,00:00.0
16246,6365,00:00.0
16247,2597,00:00.0
16248,12576,00:00.0
16249,12150,00:00.0
16250,916,00:00.0
16251,225,00:00.0
16252,9150,00:00.0
16253,17639,00:00.0
16254,1406,00:00.0
16255,784,00:00.0
16256,18530,00:00.0
16257,10299,00:00.0
16258,5243,00:00.0
16259,5833,00:00.0
16260,2365,00:00.0
16261,14224,00:00.0
16262,3049,00:00.0
16263,19120,00:00.0
16264,13102,00:00.0
16265,18099,00:00.0
16266,7564,00:00.0
16267,12614,00:00.0
16268,4283,00:00.0
16269,6914,00:00.0
16270,7166,00:00.0
16271,1916,00:00.0
16272,1760,00:00.0
16273,15397,00:00.0
16274,13570,00:00.0
16275,9993,00:00.0
16276,12540,00:00.0
16277,15001,00:00.0
16278,10789,00:00.0
16279,9712,00:00.0
16280,10228,00:00.0
16281,10980,00:00.0
16282,12028,00:00.0
16283,9324,00:00.0
16284,4953,00:00.0
16285,9797,00:00.0
16286,1329,00:00.0
16287,4721,00:00.0
16288,18939,00:00.0
16289,11225,00:00.0
16290,11068,00:00.0
16291,11609,00:00.0
16292,15698,00:00.0
16293,5784,00:00.0
16294,14798,00:00.0
16295,12002,00:00.0
16296,10660,00:00.0
16297,15092,00:00.0
16298,6778,00:00.0
16299,16201,00:00.0
16300,6526,00:00.0
16301,13982,00:00.0
16302,10206,00:00.0
16303,8005,00:00.0
16304,6147,00:00.0
16305,15560,00:00.0
16306,7768,00:00.0
16307,10576,00:00.0
16308,15115,00:00.0
16309,858,00:00.0
16310,18603,00:00.0
16311,6471,00:00.0
16312,13762,00:00.0
16313,1071,00:00.0
16314,18682,00:00.0
16315,15516,00:00.0
16316,15751,00:00.0
16317,5389,00:00.0
16318,2606,00:00.0
16319,5999,00:00.0
16320,5088,00:00.0
16321,6963,00:00.0
16322,2601,00:00.0
16323,13274,00:00.0
16324,18004,00:00.0
16325,12459,00:00.0
16326,16612,00:00.0
16327,2524,00:00.0
16328,1424,00:00.0
16329,9741,00:00.0
16330,16196,00:00.0
16331,8226,00:00.0
16332,4067,00:00.0
16333,15901,00:00.0
16334,3916,00:00.0
16335,3379,00:00.0
16336,2876,00:00.0
16337,9264,00:00.0
16338,906,00:00.0
16339,17556,00:00.0
16340,3256,00:00.0
16341,22,00:00.0
16342,11758,00:00.0
16343,9120,00:00.0
16344,3031,00:00.0
16345,5749,00:00.0
16346,12712,00:00.0
16347,18333,00:00.0
16348,17173,00:00.0
16349,13516,00:00.0
16350,868,00:00.0
16351,13316,00:00.0
16352,4697,00:00.0
16353,4411,00:00.0
16354,3155,00:00.0
16355,7349,00:00.0
16356,8272,00:00.0
16357,17091,00:00.0
16358,12226,00:00.0
16359,1897,00:00.0
16360,17108,00:00.0
16361,15171,00:00.0
16362,5764,00:00.0
16363,10890,00:00.0
16364,9041,00:00.0
16365,9810,00:00.0
16366,12394,00:00.0
16367,7250,00:00.0
16368,15425,00:00.0
16369,3911,00:00.0
16370,5324,00:00.0
16371,16556,00:00.0
16372,15804,00:00.0
16373,16533,00:00.0
16374,1434,00:00.0
16375,17025,00:00.0
16376,2262,00:00.0
16377,9847,00:00.0
16378,13033,00:00.0
16379,13855,00:00.0
16380,13352,00:00.0
16381,12611,00:00.0
16382,4222,00:00.0
16383,554,00:00.0
16384,2431,00:00.0
16385,15572,00:00.0
16386,17337,00:00.0
16387,17901,00:00.0
16388,19152,00:00.0
16389,13004,00:00.0
16390,14675,00:00.0
16391,7816,00:00.0
16392,5308,00:00.0
16393,3102,00:00.0
16394,6437,00:00.0
16395,1632,00:00.0
16396,7676,00:00.0
16397,3328,00:00.0
16398,12460,00:00.0
16399,14341,00:00.0
16400,5011,00:00.0
16401,1547,00:00.0
16402,15459,00:00.0
16403,7124,00:00.0
16404,5963,00:00.0
16405,2999,00:00.0
16406,18170,00:00.0
16407,287,00:00.0
16408,2950,00:00.0
16409,18309,00:00.0
16410,4793,00:00.0
16411,14298,00:00.0
16412,6045,00:00.0
16413,14382,00:00.0
16414,19207,00:00.0
16415,4367,00:00.0
16416,4462,00:00.0
16417,6533,00:00.0
16418,13771,00:00.0
16419,16750,00:00.0
16420,5735,00:00.0
16421,2376,00:00.0
16422,4634,00:00.0
16423,18944,00:00.0
16424,5701,00:00.0
16425,11573,00:00.0
16426,7970,00:00.0
16427,13573,00:00.0
16428,2353,00:00.0
16429,2549,00:00.0
16430,17589,00:00.0
16431,5203,00:00.0
16432,15473,00:00.0
16433,13090,00:00.0
16434,15414,00:00.0
16435,5401,00:00.0
16436,14473,00:00.0
16437,2410,00:00.0
16438,18150,00:00.0
16439,11546,00:00.0
16440,2232,00:00.0
16441,17783,00:00.0
16442,1419,00:00.0
16443,8224,00:00.0
16444,11831,00:00.0
16445,11278,00:00.0
16446,10911,00:00.0
16447,1166,00:00.0
16448,13311,00:00.0
16449,9243,00:00.0
16450,8285,00:00.0
16451,18228,00:00.0
16452,4371,00:00.0
16453,15326,00:00.0
16454,14306,00:00.0
16455,4468,00:00.0
16456,7043,00:00.0
16457,15982,00:00.0
16458,1619,00:00.0
16459,18189,00:00.0
16460,16913,00:00.0
16461,4042,00:00.0
16462,10443,00:00.0
16463,15825,00:00.0
16464,14810,00:00.0
16465,14079,00:00.0
16466,420,00:00.0
16467,16079,00:00.0
16468,12348,00:00.0
16469,10671,00:00.0
16470,6703,00:00.0
16471,3917,00:00.0
16472,14759,00:00.0
16473,9460,00:00.0
16474,13313,00:00.0
16475,14880,00:00.0
16476,12789,00:00.0
16477,18338,00:00.0
16478,11431,00:00.0
16479,14707,00:00.0
16480,15668,00:00.0
16481,2117,00:00.0
16482,12618,00:00.0
16483,10481,00:00.0
16484,16223,00:00.0
16485,5153,00:00.0
16486,18999,00:00.0
16487,4709,00:00.0
16488,6336,00:00.0
16489,15498,00:00.0
16490,208,00:00.0
16491,18519,00:00.0
16492,2490,00:00.0
16493,1285,00:00.0
16494,6381,00:00.0
16495,8941,00:00.0
16496,7461,00:00.0
16497,6717,00:00.0
16498,16869,00:00.0
16499,10415,00:00.0
16500,2096,00:00.0
16501,8615,00:00.0
16502,3376,00:00.0
16503,1898,00:00.0
16504,5906,00:00.0
16505,12052,00:00.0
16506,4813,00:00.0
16507,5246,00:00.0
16508,12216,00:00.0
16509,9108,00:00.0
16510,7587,00:00.0
16511,10433,00:00.0
16512,18824,00:00.0
16513,12448,00:00.0
16514,1387,00:00.0
16515,12313,00:00.0
16516,8240,00:00.0
16517,5326,00:00.0
16518,4239,00:00.0
16519,10735,00:00.0
16520,874,00:00.0
16521,15675,00:00.0
16522,2250,00:00.0
16523,9376,00:00.0
16524,19142,00:00.0
16525,3062,00:00.0
16526,5161,00:00.0
16527,12134,00:00.0
16528,3332,00:00.0
16529,5226,00:00.0
16530,6205,00:00.0
16531,15900,00:00.0
16532,4665,00:00.0
16533,4530,00:00.0
16534,14698,00:00.0
16535,15962,00:00.0
16536,14271,00:00.0
16537,3038,00:00.0
16538,10579,00:00.0
16539,4800,00:00.0
16540,4640,00:00.0
16541,549,00:00.0
16542,211,00:00.0
16543,719,00:00.0
16544,1316,00:00.0
16545,14989,00:00.0
16546,11959,00:00.0
16547,2137,00:00.0
16548,10143,00:00.0
16549,14576,00:00.0
16550,6081,00:00.0
16551,663,00:00.0
16552,19070,00:00.0
16553,8211,00:00.0
16554,12545,00:00.0
16555,4560,00:00.0
16556,8212,00:00.0
16557,6755,00:00.0
16558,10547,00:00.0
16559,14068,00:00.0
16560,3022,00:00.0
16561,11861,00:00.0
16562,10929,00:00.0
16563,1487,00:00.0
16564,7891,00:00.0
16565,16092,00:00.0
16566,49,00:00.0
16567,3045,00:00.0
16568,6958,00:00.0
16569,4984,00:00.0
16570,7528,00:00.0
16571,13892,00:00.0
16572,1385,00:00.0
16573,17864,00:00.0
16574,7937,00:00.0
16575,7544,00:00.0
16576,4040,00:00.0
16577,9374,00:00.0
16578,13546,00:00.0
16579,8070,00:00.0
16580,4347,00:00.0
16581,769,00:00.0
16582,6304,00:00.0
16583,11445,00:00.0
16584,14418,00:00.0
16585,14258,00:00.0
16586,6750,00:00.0
16587,17343,00:00.0
16588,18523,00:00.0
16589,13632,00:00.0
16590,13385,00:00.0
16591,13312,00:00.0
16592,14200,00:00.0
16593,9700,00:00.0
16594,4532,00:00.0
16595,11495,00:00.0
16596,16072,00:00.0
16597,18538,00:00.0
16598,6752,00:00.0
16599,886,00:00.0
16600,15993,00:00.0
16601,1627,00:00.0
16602,7520,00:00.0
16603,6310,00:00.0
16604,8981,00:00.0
16605,4939,00:00.0
16606,5815,00:00.0
16607,797,00:00.0
16608,11113,00:00.0
16609,14995,00:00.0
16610,3596,00:00.0
16611,4410,00:00.0
16612,4659,00:00.0
16613,10060,00:00.0
16614,9884,00:00.0
16615,15830,00:00.0
16616,17937,00:00.0
16617,10091,00:00.0
16618,3333,00:00.0
16619,4303,00:00.0
16620,18430,00:00.0
16621,8789,00:00.0
16622,17242,00:00.0
16623,281,00:00.0
16624,13646,00:00.0
16625,18233,00:00.0
16626,16896,00:00.0
16627,9877,00:00.0
16628,17627,00:00.0
16629,15278,00:00.0
16630,9290,00:00.0
16631,11842,00:00.0
16632,537,00:00.0
16633,6093,00:00.0
16634,5996,00:00.0
16635,13087,00:00.0
16636,3929,00:00.0
16637,7335,00:00.0
16638,8449,00:00.0
16639,9868,00:00.0
16640,11960,00:00.0
16641,3983,00:00.0
16642,16107,00:00.0
16643,16733,00:00.0
16644,16455,00:00.0
16645,3149,00:00.0
16646,2642,00:00.0
16647,6570,00:00.0
16648,18741,00:00.0
16649,15752,00:00.0
16650,2343,00:00.0
16651,15887,00:00.0
16652,14666,00:00.0
16653,12338,00:00.0
16654,448,00:00.0
16655,17149,00:00.0
16656,1648,00:00.0
16657,10450,00:00.0
16658,16471,00:00.0
16659,5342,00:00.0
16660,16888,00:00.0
16661,731,00:00.0
16662,7598,00:00.0
16663,6602,00:00.0
16664,15333,00:00.0
16665,8192,00:00.0
16666,12499,00:00.0
16667,18125,00:00.0
16668,18439,00:00.0
16669,1234,00:00.0
16670,1544,00:00.0
16671,7525,00:00.0
16672,15957,00:00.0
16673,12597,00:00.0
16674,9901,00:00.0
16675,10803,00:00.0
16676,10252,00:00.0
16677,17951,00:00.0
16678,10411,00:00.0
16679,14578,00:00.0
16680,5185,00:00.0
16681,13611,00:00.0
16682,18916,00:00.0
16683,10922,00:00.0
16684,4985,00:00.0
16685,11089,00:00.0
16686,10332,00:00.0
16687,16622,00:00.0
16688,14313,00:00.0
16689,1829,00:00.0
16690,12945,00:00.0
16691,5677,00:00.0
16692,4722,00:00.0
16693,10316,00:00.0
16694,3595,00:00.0
16695,15680,00:00.0
16696,7174,00:00.0
16697,13969,00:00.0
16698,12850,00:00.0
16699,18951,00:00.0
16700,10930,00:00.0
16701,12457,00:00.0
16702,11091,00:00.0
16703,836,00:00.0
16704,6091,00:00.0
16705,7714,00:00.0
16706,12632,00:00.0
16707,2893,00:00.0
16708,11477,00:00.0
16709,946,00:00.0
16710,14577,00:00.0
16711,7288,00:00.0
16712,12391,00:00.0
16713,18718,00:00.0
16714,3619,00:00.0
16715,1107,00:00.0
16716,18793,00:00.0
16717,2781,00:00.0
16718,4250,00:00.0
16719,15188,00:00.0
16720,1228,00:00.0
16721,16686,00:00.0
16722,14919,00:00.0
16723,6998,00:00.0
16724,12932,00:00.0
16725,5218,00:00.0
16726,6425,00:00.0
16727,5129,00:00.0
16728,17099,00:00.0
16729,12891,00:00.0
16730,12043,00:00.0
16731,10834,00:00.0
16732,17916,00:00.0
16733,10114,00:00.0
16734,10881,00:00.0
16735,521,00:00.0
16736,13626,00:00.0
16737,10271,00:00.0
16738,4567,00:00.0
16739,13334,00:00.0
16740,17480,00:00.0
16741,15154,00:00.0
16742,9519,00:00.0
16743,18895,00:00.0
16744,5669,00:00.0
16745,11309,00:00.0
16746,4331,00:00.0
16747,3372,00:00.0
16748,5163,00:00.0
16749,7742,00:00.0
16750,13698,00:00.0
16751,12284,00:00.0
16752,6080,00:00.0
16753,18807,00:00.0
16754,4277,00:00.0
16755,4944,00:00.0
16756,3831,00:00.0
16757,16043,00:00.0
16758,1314,00:00.0
16759,12581,00:00.0
16760,516,00:00.0
16761,8413,00:00.0
16762,19147,00:00.0
16763,16236,00:00.0
16764,17097,00:00.0
16765,577,00:00.0
16766,18926,00:00.0
16767,10925,00:00.0
16768,11968,00:00.0
16769,14795,00:00.0
16770,7417,00:00.0
16771,11020,00:00.0
16772,18209,00:00.0
16773,18134,00:00.0
16774,18144,00:00.0
16775,16343,00:00.0
16776,3615,00:00.0
16777,7468,00:00.0
16778,10555,00:00.0
16779,13707,00:00.0
16780,15456,00:00.0
16781,1730,00:00.0
16782,7843,00:00.0
16783,18633,00:00.0
16784,8252,00:00.0
16785,3028,00:00.0
16786,2234,00:00.0
16787,18889,00:00.0
16788,1437,00:00.0
16789,17420,00:00.0
16790,14733,00:00.0
16791,17682,00:00.0
16792,3480,00:00.0
16793,12085,00:00.0
16794,6661,00:00.0
16795,5633,00:00.0
16796,8563,00:00.0
16797,12409,00:00.0
16798,3330,00:00.0
16799,116,00:00.0
16800,16108,00:00.0
16801,14423,00:00.0
16802,9634,00:00.0
16803,3353,00:00.0
16804,8424,00:00.0
16805,2018,00:00.0
16806,8532,00:00.0
16807,5814,00:00.0
16808,13227,00:00.0
16809,19121,00:00.0
16810,2669,00:00.0
16811,6560,00:00.0
16812,11923,00:00.0
16813,13578,00:00.0
16814,7812,00:00.0
16815,14868,00:00.0
16816,6960,00:00.0
16817,17550,00:00.0
16818,10160,00:00.0
16819,16099,00:00.0
16820,17836,00:00.0
16821,1421,00:00.0
16822,2176,00:00.0
16823,14817,00:00.0
16824,6044,00:00.0
16825,8528,00:00.0
16826,7909,00:00.0
16827,475,00:00.0
16828,427,00:00.0
16829,14004,00:00.0
16830,12785,00:00.0
16831,15433,00:00.0
16832,7700,00:00.0
16833,12041,00:00.0
16834,7025,00:00.0
16835,7246,00:00.0
16836,9932,00:00.0
16837,2421,00:00.0
16838,3111,00:00.0
16839,14964,00:00.0
16840,19097,00:00.0
16841,4712,00:00.0
16842,3292,00:00.0
16843,6904,00:00.0
16844,18410,00:00.0
16845,17130,00:00.0
16846,13692,00:00.0
16847,18012,00:00.0
16848,8617,00:00.0
16849,15650,00:00.0
16850,8571,00:00.0
16851,14094,00:00.0
16852,11897,00:00.0
16853,9992,00:00.0
16854,11732,00:00.0
16855,1498,00:00.0
16856,13533,00:00.0
16857,7395,00:00.0
16858,16372,00:00.0
16859,17730,00:00.0
16860,5472,00:00.0
16861,11307,00:00.0
16862,5078,00:00.0
16863,16486,00:00.0
16864,12762,00:00.0
16865,6073,00:00.0
16866,6139,00:00.0
16867,7888,00:00.0
16868,8418,00:00.0
16869,11608,00:00.0
16870,18782,00:00.0
16871,1686,00:00.0
16872,16555,00:00.0
16873,9854,00:00.0
16874,642,00:00.0
16875,3968,00:00.0
16876,6192,00:00.0
16877,12337,00:00.0
16878,16518,00:00.0
16879,4376,00:00.0
16880,6267,00:00.0
16881,9326,00:00.0
16882,13658,00:00.0
16883,1805,00:00.0
16884,2736,00:00.0
16885,5946,00:00.0
16886,16423,00:00.0
16887,3285,00:00.0
16888,10486,00:00.0
16889,4353,00:00.0
16890,10761,00:00.0
16891,18742,00:00.0
16892,3955,00:00.0
16893,8075,00:00.0
16894,7635,00:00.0
16895,4268,00:00.0
16896,19232,00:00.0
16897,16708,00:00.0
16898,7541,00:00.0
16899,14045,00:00.0
16900,3945,00:00.0
16901,15949,00:00.0
16902,14136,00:00.0
16903,8533,00:00.0
16904,3650,00:00.0
16905,17671,00:00.0
16906,11425,00:00.0
16907,482,00:00.0
16908,7028,00:00.0
16909,15110,00:00.0
16910,13058,00:00.0
16911,1493,00:00.0
16912,6095,00:00.0
16913,15394,00:00.0
16914,10849,00:00.0
16915,12363,00:00.0
16916,3296,00:00.0
16917,189,00:00.0
16918,12771,00:00.0
16919,1577,00:00.0
16920,294,00:00.0
16921,2283,00:00.0
16922,9160,00:00.0
16923,15442,00:00.0
16924,10651,00:00.0
16925,4265,00:00.0
16926,15502,00:00.0
16927,18443,00:00.0
16928,6410,00:00.0
16929,1014,00:00.0
16930,2747,00:00.0
16931,12787,00:00.0
16932,14918,00:00.0
16933,11470,00:00.0
16934,6723,00:00.0
16935,4019,00:00.0
16936,1610,00:00.0
16937,10760,00:00.0
16938,11642,00:00.0
16939,3568,00:00.0
16940,13947,00:00.0
16941,19095,00:00.0
16942,8064,00:00.0
16943,4327,00:00.0
16944,8456,00:00.0
16945,3389,00:00.0
16946,10220,00:00.0
16947,495,00:00.0
16948,2837,00:00.0
16949,2531,00:00.0
16950,4974,00:00.0
16951,18877,00:00.0
16952,3482,00:00.0
16953,4015,00:00.0
16954,16908,00:00.0
16955,8149,00:00.0
16956,6363,00:00.0
16957,13282,00:00.0
16958,12081,00:00.0
16959,2231,00:00.0
16960,8475,00:00.0
16961,1965,00:00.0
16962,2264,00:00.0
16963,2173,00:00.0
16964,9942,00:00.0
16965,4668,00:00.0
16966,18208,00:00.0
16967,16676,00:00.0
16968,10645,00:00.0
16969,546,00:00.0
16970,14524,00:00.0
16971,5755,00:00.0
16972,18780,00:00.0
16973,16472,00:00.0
16974,6002,00:00.0
16975,16803,00:00.0
16976,9579,00:00.0
16977,13896,00:00.0
16978,5407,00:00.0
16979,6127,00:00.0
16980,9556,00:00.0
16981,11737,00:00.0
16982,14372,00:00.0
16983,2977,00:00.0
16984,2923,00:00.0
16985,12855,00:00.0
16986,16028,00:00.0
16987,16301,00:00.0
16988,19118,00:00.0
16989,12571,00:00.0
16990,15923,00:00.0
16991,12268,00:00.0
16992,18101,00:00.0
16993,18511,00:00.0
16994,16911,00:00.0
16995,18023,00:00.0
16996,13739,00:00.0
16997,16829,00:00.0
16998,7010,00:00.0
16999,10840,00:00.0
17000,14334,00:00.0
17001,2097,00:00.0
17002,13515,00:00.0
17003,19001,00:00.0
17004,1052,00:00.0
17005,5977,00:00.0
17006,4808,00:00.0
17007,15791,00:00.0
17008,541,00:00.0
17009,16539,00:00.0
17010,4516,00:00.0
17011,3739,00:00.0
17012,1129,00:00.0
17013,2165,00:00.0
17014,12523,00:00.0
17015,16022,00:00.0
17016,16239,00:00.0
17017,18557,00:00.0
17018,1662,00:00.0
17019,6604,00:00.0
17020,5779,00:00.0
17021,6401,00:00.0
17022,1271,00:00.0
17023,8440,00:00.0
17024,857,00:00.0
17025,2972,00:00.0
17026,19026,00:00.0
17027,16553,00:00.0
17028,16118,00:00.0
17029,4257,00:00.0
17030,1586,00:00.0
17031,15202,00:00.0
17032,7814,00:00.0
17033,6811,00:00.0
17034,17279,00:00.0
17035,3855,00:00.0
17036,14650,00:00.0
17037,905,00:00.0
17038,1740,00:00.0
17039,18687,00:00.0
17040,10734,00:00.0
17041,9296,00:00.0
17042,286,00:00.0
17043,15170,00:00.0
17044,17013,00:00.0
17045,16328,00:00.0
17046,10804,00:00.0
17047,15690,00:00.0
17048,2543,00:00.0
17049,13116,00:00.0
17050,16606,00:00.0
17051,15867,00:00.0
17052,3841,00:00.0
17053,2042,00:00.0
17054,938,00:00.0
17055,17715,00:00.0
17056,9618,00:00.0
17057,18237,00:00.0
17058,10465,00:00.0
17059,9278,00:00.0
17060,11630,00:00.0
17061,8119,00:00.0
17062,14713,00:00.0
17063,9902,00:00.0
17064,13300,00:00.0
17065,13743,00:00.0
17066,5895,00:00.0
17067,7941,00:00.0
17068,6589,00:00.0
17069,2836,00:00.0
17070,9946,00:00.0
17071,3651,00:00.0
17072,13568,00:00.0
17073,9337,00:00.0
17074,179,00:00.0
17075,17272,00:00.0
17076,7338,00:00.0
17077,15506,00:00.0
17078,8326,00:00.0
17079,11954,00:00.0
17080,8687,00:00.0
17081,12005,00:00.0
17082,15117,00:00.0
17083,15852,00:00.0
17084,13898,00:00.0
17085,16410,00:00.0
17086,1490,00:00.0
17087,3260,00:00.0
17088,12056,00:00.0
17089,10102,00:00.0
17090,11764,00:00.0
17091,8232,00:00.0
17092,9435,00:00.0
17093,1164,00:00.0
17094,5483,00:00.0
17095,8444,00:00.0
17096,10567,00:00.0
17097,4645,00:00.0
17098,6176,00:00.0
17099,6143,00:00.0
17100,8749,00:00.0
17101,15245,00:00.0
17102,7783,00:00.0
17103,622,00:00.0
17104,11209,00:00.0
17105,19037,00:00.0
17106,2589,00:00.0
17107,5216,00:00.0
17108,12998,00:00.0
17109,3005,00:00.0
17110,9641,00:00.0
17111,17340,00:00.0
17112,12847,00:00.0
17113,5507,00:00.0
17114,1516,00:00.0
17115,5322,00:00.0
17116,12410,00:00.0
17117,5629,00:00.0
17118,37,00:00.0
17119,8104,00:00.0
17120,9087,00:00.0
17121,6187,00:00.0
17122,4041,00:00.0
17123,5785,00:00.0
17124,132,00:00.0
17125,6525,00:00.0
17126,7643,00:00.0
17127,19014,00:00.0
17128,3686,00:00.0
17129,16618,00:00.0
17130,4537,00:00.0
17131,8229,00:00.0
17132,8904,00:00.0
17133,15674,00:00.0
17134,2454,00:00.0
17135,12807,00:00.0
17136,10108,00:00.0
17137,1720,00:00.0
17138,6356,00:00.0
17139,16611,00:00.0
17140,10141,00:00.0
17141,13108,00:00.0
17142,10308,00:00.0
17143,11990,00:00.0
17144,6852,00:00.0
17145,4618,00:00.0
17146,435,00:00.0
17147,7445,00:00.0
17148,9894,00:00.0
17149,14907,00:00.0
17150,13760,00:00.0
17151,17,00:00.0
17152,11540,00:00.0
17153,12915,00:00.0
17154,29,00:00.0
17155,172,00:00.0
17156,2947,00:00.0
17157,309,00:00.0
17158,5026,00:00.0
17159,1590,00:00.0
17160,11733,00:00.0
17161,5146,00:00.0
17162,12759,00:00.0
17163,3231,00:00.0
17164,15590,00:00.0
17165,6834,00:00.0
17166,15014,00:00.0
17167,6976,00:00.0
17168,10612,00:00.0
17169,15740,00:00.0
17170,10995,00:00.0
17171,18753,00:00.0
17172,5108,00:00.0
17173,10725,00:00.0
17174,4558,00:00.0
17175,8378,00:00.0
17176,16541,00:00.0
17177,7996,00:00.0
17178,10101,00:00.0
17179,5830,00:00.0
17180,19164,00:00.0
17181,12352,00:00.0
17182,4081,00:00.0
17183,18800,00:00.0
17184,10222,00:00.0
17185,12623,00:00.0
17186,5565,00:00.0
17187,9303,00:00.0
17188,1292,00:00.0
17189,13569,00:00.0
17190,16367,00:00.0
17191,16685,00:00.0
17192,3771,00:00.0
17193,13871,00:00.0
17194,6347,00:00.0
17195,2841,00:00.0
17196,15479,00:00.0
17197,14269,00:00.0
17198,7882,00:00.0
17199,9610,00:00.0
17200,1732,00:00.0
17201,762,00:00.0
17202,13256,00:00.0
17203,390,00:00.0
17204,738,00:00.0
17205,6098,00:00.0
17206,278,00:00.0
17207,16185,00:00.0
17208,18546,00:00.0
17209,8557,00:00.0
17210,1820,00:00.0
17211,7918,00:00.0
17212,15330,00:00.0
17213,13276,00:00.0
17214,1782,00:00.0
17215,16743,00:00.0
17216,1127,00:00.0
17217,14023,00:00.0
17218,11302,00:00.0
17219,8881,00:00.0
17220,171,00:00.0
17221,1900,00:00.0
17222,10475,00:00.0
17223,2663,00:00.0
17224,8422,00:00.0
17225,9039,00:00.0
17226,15937,00:00.0
17227,13068,00:00.0
17228,16448,00:00.0
17229,4263,00:00.0
17230,15111,00:00.0
17231,13291,00:00.0
17232,9297,00:00.0
17233,12149,00:00.0
17234,14905,00:00.0
17235,1750,00:00.0
17236,11421,00:00.0
17237,5527,00:00.0
17238,17641,00:00.0
17239,1930,00:00.0
17240,14278,00:00.0
17241,16500,00:00.0
17242,15667,00:00.0
17243,333,00:00.0
17244,7539,00:00.0
17245,12304,00:00.0
17246,8643,00:00.0
17247,2881,00:00.0
17248,10165,00:00.0
17249,6446,00:00.0
17250,17611,00:00.0
17251,7957,00:00.0
17252,722,00:00.0
17253,107,00:00.0
17254,6812,00:00.0
17255,12375,00:00.0
17256,10007,00:00.0
17257,9745,00:00.0
17258,3185,00:00.0
17259,14279,00:00.0
17260,7922,00:00.0
17261,13330,00:00.0
17262,4639,00:00.0
17263,2813,00:00.0
17264,5403,00:00.0
17265,3906,00:00.0
17266,13566,00:00.0
17267,11028,00:00.0
17268,16104,00:00.0
17269,11920,00:00.0
17270,16045,00:00.0
17271,1358,00:00.0
17272,9306,00:00.0
17273,12435,00:00.0
17274,1120,00:00.0
17275,3307,00:00.0
17276,3311,00:00.0
17277,14264,00:00.0
17278,6072,00:00.0
17279,8245,00:00.0
17280,8918,00:00.0
17281,5329,00:00.0
17282,15904,00:00.0
17283,11832,00:00.0
17284,1425,00:00.0
17285,14848,00:00.0
17286,8651,00:00.0
17287,5207,00:00.0
17288,3462,00:00.0
17289,7484,00:00.0
17290,9082,00:00.0
17291,8856,00:00.0
17292,12501,00:00.0
17293,12367,00:00.0
17294,3655,00:00.0
17295,15133,00:00.0
17296,12245,00:00.0
17297,19205,00:00.0
17298,8261,00:00.0
17299,13999,00:00.0
17300,17614,00:00.0
17301,10056,00:00.0
17302,9091,00:00.0
17303,5793,00:00.0
17304,11812,00:00.0
17305,3360,00:00.0
17306,17981,00:00.0
17307,18145,00:00.0
17308,12764,00:00.0
17309,5019,00:00.0
17310,4707,00:00.0
17311,11322,00:00.0
17312,18465,00:00.0
17313,1846,00:00.0
17314,7650,00:00.0
17315,2271,00:00.0
17316,5307,00:00.0
17317,269,00:00.0
17318,304,00:00.0
17319,8959,00:00.0
17320,13428,00:00.0
17321,5943,00:00.0
17322,17259,00:00.0
17323,1122,00:00.0
17324,10442,00:00.0
17325,11949,00:00.0
17326,10164,00:00.0
17327,563,00:00.0
17328,8234,00:00.0
17329,9644,00:00.0
17330,3324,00:00.0
17331,1171,00:00.0
17332,3905,00:00.0
17333,9793,00:00.0
17334,12267,00:00.0
17335,10546,00:00.0
17336,14526,00:00.0
17337,13645,00:00.0
17338,5491,00:00.0
17339,10940,00:00.0
17340,795,00:00.0
17341,852,00:00.0
17342,1967,00:00.0
17343,16181,00:00.0
17344,17805,00:00.0
17345,14601,00:00.0
17346,6590,00:00.0
17347,17602,00:00.0
17348,13776,00:00.0
17349,19012,00:00.0
17350,2962,00:00.0
17351,10799,00:00.0
17352,8513,00:00.0
17353,5101,00:00.0
17354,6220,00:00.0
17355,10249,00:00.0
17356,15273,00:00.0
17357,7693,00:00.0
17358,7628,00:00.0
17359,9051,00:00.0
17360,10469,00:00.0
17361,16094,00:00.0
17362,3681,00:00.0
17363,774,00:00.0
17364,7610,00:00.0
17365,1206,00:00.0
17366,11982,00:00.0
17367,18249,00:00.0
17368,11538,00:00.0
17369,13521,00:00.0
17370,18128,00:00.0
17371,10020,00:00.0
17372,6730,00:00.0
17373,7243,00:00.0
17374,8086,00:00.0
17375,17094,00:00.0
17376,10314,00:00.0
17377,14319,00:00.0
17378,11502,00:00.0
17379,332,00:00.0
17380,4421,00:00.0
17381,5466,00:00.0
17382,19114,00:00.0
17383,174,00:00.0
17384,3729,00:00.0
17385,12427,00:00.0
17386,3172,00:00.0
17387,1309,00:00.0
17388,12137,00:00.0
17389,7697,00:00.0
17390,7260,00:00.0
17391,5925,00:00.0
17392,5302,00:00.0
17393,3404,00:00.0
17394,13938,00:00.0
17395,18828,00:00.0
17396,2705,00:00.0
17397,18107,00:00.0
17398,5852,00:00.0
17399,7480,00:00.0
17400,8228,00:00.0
17401,11319,00:00.0
17402,10490,00:00.0
17403,15591,00:00.0
17404,16019,00:00.0
17405,9701,00:00.0
17406,3228,00:00.0
17407,14077,00:00.0
17408,2971,00:00.0
17409,13449,00:00.0
17410,8772,00:00.0
17411,13957,00:00.0
17412,5561,00:00.0
17413,1253,00:00.0
17414,14780,00:00.0
