SalesOrderID,SalesReasonID,ModifiedDate
71728,1,00:00.0
71728,10,00:00.0
71729,1,00:00.0
71730,1,00:00.0
71731,1,00:00.0
71731,10,00:00.0
71732,1,00:00.0
71733,1,00:00.0
71734,1,00:00.0
71735,1,00:00.0
71736,1,00:00.0
71737,2,00:00.0
71738,1,00:00.0
71739,1,00:00.0
71740,2,00:00.0
71741,1,00:00.0
71742,1,00:00.0
71743,1,00:00.0
71744,1,00:00.0
71745,1,00:00.0
71746,1,00:00.0
71747,1,00:00.0
71748,1,00:00.0
71750,2,00:00.0
71751,1,00:00.0
71752,1,00:00.0
71753,1,00:00.0
71754,1,00:00.0
71754,2,00:00.0
71755,2,00:00.0
71757,2,00:00.0
71758,2,00:00.0
71759,1,00:00.0
71759,2,00:00.0
71760,1,00:00.0
71761,1,00:00.0
71761,2,00:00.0
71762,1,00:00.0
71762,2,00:00.0
71764,1,00:00.0
71765,1,00:00.0
71768,6,00:00.0
71770,1,00:00.0
71773,1,00:00.0
71953,1,00:00.0
71953,10,00:00.0
71954,1,00:00.0
71955,1,00:00.0
71956,1,00:00.0
71957,1,00:00.0
71958,1,00:00.0
71959,1,00:00.0
71960,1,00:00.0
71961,1,00:00.0
71961,2,00:00.0
71962,4,00:00.0
71963,1,00:00.0
71964,1,00:00.0
71965,1,00:00.0
71966,1,00:00.0
71967,1,00:00.0
71968,1,00:00.0
71969,1,00:00.0
71970,1,00:00.0
71971,1,00:00.0
71972,1,00:00.0
71972,10,00:00.0
71973,1,00:00.0
71974,1,00:00.0
71974,10,00:00.0
71975,1,00:00.0
71976,1,00:00.0
71977,1,00:00.0
71978,4,00:00.0
71979,1,00:00.0
71980,2,00:00.0
71981,2,00:00.0
71982,2,00:00.0
71984,1,00:00.0
71986,1,00:00.0
71987,1,00:00.0
71988,6,00:00.0
71989,6,00:00.0
71990,1,00:00.0
71991,2,00:00.0
71992,1,00:00.0
71994,1,00:00.0
71995,1,00:00.0
71995,2,00:00.0
71995,10,00:00.0
71996,1,00:00.0
71997,1,00:00.0
71997,10,00:00.0
71998,1,00:00.0
71999,1,00:00.0
71999,2,00:00.0
72000,5,00:00.0
72001,1,00:00.0
72001,10,00:00.0
72002,1,00:00.0
72003,1,00:00.0
72004,1,00:00.0
72005,1,00:00.0
72006,1,00:00.0
72006,10,00:00.0
72007,1,00:00.0
72008,1,00:00.0
72009,2,00:00.0
72011,1,00:00.0
72011,2,00:00.0
72012,1,00:00.0
72013,1,00:00.0
72014,1,00:00.0
72015,1,00:00.0
72016,1,00:00.0
72017,1,00:00.0
72018,1,00:00.0
72019,1,00:00.0
72020,6,00:00.0
72021,1,00:00.0
72022,1,00:00.0
72023,1,00:00.0
72024,1,00:00.0
72025,1,00:00.0
72026,1,00:00.0
72026,10,00:00.0
72027,1,00:00.0
72028,1,00:00.0
72029,1,00:00.0
72030,1,00:00.0
72031,1,00:00.0
72032,1,00:00.0
72033,1,00:00.0
72035,4,00:00.0
72036,1,00:00.0
72037,1,00:00.0
72038,1,00:00.0
72038,10,00:00.0
72039,1,00:00.0
72040,1,00:00.0
72041,1,00:00.0
72042,1,00:00.0
72043,6,00:00.0
72044,6,00:00.0
72046,2,00:00.0
72047,2,00:00.0
72048,1,00:00.0
72048,2,00:00.0
72049,2,00:00.0
72051,1,00:00.0
72051,10,00:00.0
72053,1,00:00.0
72053,2,00:00.0
72053,10,00:00.0
72054,1,00:00.0
72055,6,00:00.0
72056,1,00:00.0
72057,1,00:00.0
72058,1,00:00.0
72059,1,00:00.0
72061,1,00:00.0
72062,1,00:00.0
72063,1,00:00.0
72064,1,00:00.0
72065,1,00:00.0
72066,1,00:00.0
72066,10,00:00.0
72067,1,00:00.0
72068,1,00:00.0
72070,1,00:00.0
72071,1,00:00.0
72071,2,00:00.0
72072,1,00:00.0
72073,2,00:00.0
72074,1,00:00.0
72074,2,00:00.0
72075,4,00:00.0
72076,1,00:00.0
72077,1,00:00.0
72078,1,00:00.0
72079,1,00:00.0
72079,10,00:00.0
72080,1,00:00.0
72081,1,00:00.0
72082,1,00:00.0
72082,10,00:00.0
72083,1,00:00.0
72083,10,00:00.0
72084,6,00:00.0
72085,6,00:00.0
72086,6,00:00.0
72087,1,00:00.0
72088,1,00:00.0
72089,1,00:00.0
72090,1,00:00.0
72091,1,00:00.0
72092,1,00:00.0
72093,1,00:00.0
72094,1,00:00.0
72095,1,00:00.0
72096,2,00:00.0
72097,2,00:00.0
72098,1,00:00.0
72098,2,00:00.0
72100,1,00:00.0
72100,2,00:00.0
72102,1,00:00.0
72102,10,00:00.0
72105,1,00:00.0
72106,1,00:00.0
72107,6,00:00.0
72108,1,00:00.0
72109,1,00:00.0
72110,5,00:00.0
72112,1,00:00.0
72114,1,00:00.0
72115,1,00:00.0
72118,6,00:00.0
72119,6,00:00.0
72121,1,00:00.0
72122,1,00:00.0
72123,1,00:00.0
72124,1,00:00.0
72125,1,00:00.0
72126,1,00:00.0
72126,2,00:00.0
72127,2,00:00.0
72128,1,00:00.0
72130,1,00:00.0
72131,4,00:00.0
72132,1,00:00.0
72133,1,00:00.0
72135,1,00:00.0
72136,1,00:00.0
72137,1,00:00.0
72138,1,00:00.0
72139,1,00:00.0
72139,10,00:00.0
72140,1,00:00.0
72140,2,00:00.0
72141,1,00:00.0
72142,1,00:00.0
72143,2,00:00.0
72144,1,00:00.0
72144,2,00:00.0
72145,1,00:00.0
72146,1,00:00.0
72146,10,00:00.0
72147,1,00:00.0
72148,4,00:00.0
72149,1,00:00.0
72150,1,00:00.0
72151,1,00:00.0
72152,1,00:00.0
72154,1,00:00.0
72155,1,00:00.0
72156,1,00:00.0
72157,1,00:00.0
72158,1,00:00.0
72159,1,00:00.0
72160,1,00:00.0
72161,1,00:00.0
72162,2,00:00.0
72163,1,00:00.0
72164,2,00:00.0
72165,1,00:00.0
72166,2,00:00.0
72167,1,00:00.0
72168,1,00:00.0
72168,2,00:00.0
72169,1,00:00.0
72171,6,00:00.0
72172,1,00:00.0
72173,1,00:00.0
72175,1,00:00.0
72176,1,00:00.0
72177,1,00:00.0
72178,6,00:00.0
72179,1,00:00.0
72180,1,00:00.0
72181,6,00:00.0
72182,1,00:00.0
72183,5,00:00.0
72184,5,00:00.0
72185,1,00:00.0
72185,2,00:00.0
72186,1,00:00.0
72187,4,00:00.0
72188,1,00:00.0
72189,6,00:00.0
72190,6,00:00.0
72191,1,00:00.0
72192,1,00:00.0
72193,1,00:00.0
72194,1,00:00.0
72195,1,00:00.0
72195,2,00:00.0
72196,1,00:00.0
72197,1,00:00.0
72198,1,00:00.0
72199,1,00:00.0
72200,1,00:00.0
72201,1,00:00.0
72202,1,00:00.0
72203,1,00:00.0
72204,1,00:00.0
72205,4,00:00.0
72205,10,00:00.0
72206,4,00:00.0
72206,10,00:00.0
72207,4,00:00.0
72207,10,00:00.0
72208,1,00:00.0
72209,4,00:00.0
72209,10,00:00.0
72210,1,00:00.0
72211,1,00:00.0
72212,1,00:00.0
72213,1,00:00.0
72214,1,00:00.0
72215,1,00:00.0
72216,1,00:00.0
72217,1,00:00.0
72218,1,00:00.0
72219,1,00:00.0
72220,1,00:00.0
72220,10,00:00.0
72221,1,00:00.0
72222,1,00:00.0
72223,1,00:00.0
72224,1,00:00.0
72225,1,00:00.0
72226,1,00:00.0
72227,1,00:00.0
72228,1,00:00.0
72229,1,00:00.0
72230,1,00:00.0
72231,1,00:00.0
72232,1,00:00.0
72232,10,00:00.0
72234,1,00:00.0
72235,1,00:00.0
72235,10,00:00.0
72236,1,00:00.0
72237,4,00:00.0
72238,1,00:00.0
72240,1,00:00.0
72241,1,00:00.0
72242,1,00:00.0
72242,2,00:00.0
72243,1,00:00.0
72243,2,00:00.0
72245,1,00:00.0
72245,10,00:00.0
72246,1,00:00.0
72247,1,00:00.0
72247,2,00:00.0
72248,1,00:00.0
72249,1,00:00.0
72250,2,00:00.0
72251,1,00:00.0
72252,1,00:00.0
72252,2,00:00.0
72253,1,00:00.0
72253,2,00:00.0
72254,2,00:00.0
72255,1,00:00.0
72258,5,00:00.0
72260,1,00:00.0
72261,1,00:00.0
72262,1,00:00.0
72263,1,00:00.0
72264,1,00:00.0
72264,2,00:00.0
72267,1,00:00.0
72268,5,00:00.0
72269,1,00:00.0
72271,1,00:00.0
72272,1,00:00.0
72273,4,00:00.0
72274,1,00:00.0
72275,1,00:00.0
72276,1,00:00.0
72277,1,00:00.0
72278,1,00:00.0
72279,1,00:00.0
72280,1,00:00.0
72281,1,00:00.0
72282,1,00:00.0
72283,1,00:00.0
72285,2,00:00.0
72286,1,00:00.0
72287,2,00:00.0
72288,1,00:00.0
72289,1,00:00.0
72290,1,00:00.0
72291,1,00:00.0
72292,1,00:00.0
72293,1,00:00.0
72294,4,00:00.0
72295,1,00:00.0
72296,1,00:00.0
72297,6,00:00.0
72298,1,00:00.0
72299,6,00:00.0
72300,1,00:00.0
72301,1,00:00.0
72302,1,00:00.0
72303,1,00:00.0
72304,1,00:00.0
72305,1,00:00.0
72306,1,00:00.0
72307,1,00:00.0
72308,1,00:00.0
72309,1,00:00.0
72310,1,00:00.0
72311,1,00:00.0
72312,1,00:00.0
72313,1,00:00.0
72314,1,00:00.0
72315,1,00:00.0
72316,1,00:00.0
72317,1,00:00.0
72318,6,00:00.0
72319,1,00:00.0
72320,1,00:00.0
72321,1,00:00.0
72322,1,00:00.0
72323,1,00:00.0
72325,1,00:00.0
72326,1,00:00.0
72326,2,00:00.0
72327,2,00:00.0
72328,2,00:00.0
72329,6,00:00.0
72330,1,00:00.0
72330,2,00:00.0
72331,1,00:00.0
72334,1,00:00.0
72335,1,00:00.0
72336,5,00:00.0
72338,1,00:00.0
72340,1,00:00.0
72340,2,00:00.0
72340,10,00:00.0
72341,1,00:00.0
72343,1,00:00.0
72344,1,00:00.0
72344,2,00:00.0
72345,1,00:00.0
72347,1,00:00.0
72348,1,00:00.0
72349,1,00:00.0
72350,1,00:00.0
72351,1,00:00.0
72351,10,00:00.0
72353,1,00:00.0
72354,1,00:00.0
72354,2,00:00.0
72354,10,00:00.0
72355,1,00:00.0
72356,1,00:00.0
72357,1,00:00.0
72357,2,00:00.0
72357,10,00:00.0
72359,1,00:00.0
72360,1,00:00.0
72360,10,00:00.0
72361,1,00:00.0
72362,6,00:00.0
72363,4,00:00.0
72364,4,00:00.0
72365,1,00:00.0
72366,1,00:00.0
72366,2,00:00.0
72367,1,00:00.0
72368,1,00:00.0
72368,2,00:00.0
72369,1,00:00.0
72370,1,00:00.0
72371,1,00:00.0
72372,1,00:00.0
72373,1,00:00.0
72374,1,00:00.0
72375,1,00:00.0
72376,1,00:00.0
72377,1,00:00.0
72378,1,00:00.0
72379,1,00:00.0
72380,1,00:00.0
72381,1,00:00.0
72382,1,00:00.0
72383,1,00:00.0
72384,1,00:00.0
72385,1,00:00.0
72386,1,00:00.0
72387,1,00:00.0
72388,1,00:00.0
72389,1,00:00.0
72390,1,00:00.0
72391,4,00:00.0
72392,1,00:00.0
72393,1,00:00.0
72394,1,00:00.0
72395,1,00:00.0
72396,1,00:00.0
72397,1,00:00.0
72398,1,00:00.0
72399,1,00:00.0
72400,1,00:00.0
72401,1,00:00.0
72402,1,00:00.0
72403,1,00:00.0
72404,1,00:00.0
72406,1,00:00.0
72406,2,00:00.0
72407,1,00:00.0
72408,1,00:00.0
72408,2,00:00.0
72409,1,00:00.0
72409,2,00:00.0
72410,1,00:00.0
72411,1,00:00.0
72411,2,00:00.0
72412,1,00:00.0
72413,1,00:00.0
72414,6,00:00.0
72415,1,00:00.0
72416,1,00:00.0
72417,1,00:00.0
72418,2,00:00.0
72422,1,00:00.0
72422,2,00:00.0
72424,1,00:00.0
72425,1,00:00.0
72427,1,00:00.0
72427,2,00:00.0
72428,1,00:00.0
72428,2,00:00.0
72428,10,00:00.0
72429,1,00:00.0
72430,1,00:00.0
72430,2,00:00.0
72431,1,00:00.0
72432,1,00:00.0
72433,1,00:00.0
72434,1,00:00.0
72434,2,00:00.0
72435,1,00:00.0
72436,1,00:00.0
72436,2,00:00.0
72437,5,00:00.0
72438,1,00:00.0
72438,10,00:00.0
72439,1,00:00.0
72440,6,00:00.0
72441,1,00:00.0
72442,1,00:00.0
72443,1,00:00.0
72444,1,00:00.0
72445,4,00:00.0
72446,1,00:00.0
72447,1,00:00.0
72448,6,00:00.0
72449,1,00:00.0
72450,1,00:00.0
72450,2,00:00.0
72451,1,00:00.0
72452,1,00:00.0
72453,1,00:00.0
72454,1,00:00.0
72455,1,00:00.0
72455,10,00:00.0
72456,1,00:00.0
72457,1,00:00.0
72458,1,00:00.0
72459,1,00:00.0
72460,1,00:00.0
72461,1,00:00.0
72462,1,00:00.0
72463,1,00:00.0
72464,1,00:00.0
72465,1,00:00.0
72466,1,00:00.0
72467,1,00:00.0
72468,1,00:00.0
72469,1,00:00.0
72470,1,00:00.0
72470,10,00:00.0
72471,1,00:00.0
72472,1,00:00.0
72473,1,00:00.0
72474,1,00:00.0
72475,1,00:00.0
72476,1,00:00.0
72477,1,00:00.0
72478,1,00:00.0
72479,1,00:00.0
72480,2,00:00.0
72481,6,00:00.0
72482,6,00:00.0
72483,2,00:00.0
72484,1,00:00.0
72485,6,00:00.0
72486,1,00:00.0
72486,2,00:00.0
72487,2,00:00.0
72488,1,00:00.0
72489,1,00:00.0
72492,1,00:00.0
72492,2,00:00.0
72493,1,00:00.0
72494,1,00:00.0
72495,1,00:00.0
72495,2,00:00.0
72496,1,00:00.0
72496,2,00:00.0
72497,2,00:00.0
72498,1,00:00.0
72498,2,00:00.0
72499,1,00:00.0
72500,1,00:00.0
72502,1,00:00.0
72503,6,00:00.0
72504,1,00:00.0
72505,1,00:00.0
72505,2,00:00.0
72506,1,00:00.0
72507,2,00:00.0
72508,1,00:00.0
72509,1,00:00.0
72510,1,00:00.0
72510,2,00:00.0
72510,10,00:00.0
72512,2,00:00.0
72514,1,00:00.0
72515,1,00:00.0
72516,1,00:00.0
72517,1,00:00.0
72517,10,00:00.0
72518,1,00:00.0
72518,10,00:00.0
72519,1,00:00.0
72520,1,00:00.0
72520,10,00:00.0
72521,1,00:00.0
72521,2,00:00.0
72522,1,00:00.0
72523,4,00:00.0
72523,10,00:00.0
72524,1,00:00.0
72525,1,00:00.0
72526,4,00:00.0
72527,1,00:00.0
72528,1,00:00.0
72529,1,00:00.0
72530,1,00:00.0
72531,1,00:00.0
72532,1,00:00.0
72533,1,00:00.0
72534,1,00:00.0
72535,1,00:00.0
72536,1,00:00.0
72537,1,00:00.0
72538,1,00:00.0
72538,10,00:00.0
72539,1,00:00.0
72540,1,00:00.0
72541,1,00:00.0
72542,1,00:00.0
72543,1,00:00.0
72543,10,00:00.0
72544,1,00:00.0
72545,1,00:00.0
72545,2,00:00.0
72546,1,00:00.0
72547,1,00:00.0
72548,1,00:00.0
72548,2,00:00.0
72549,1,00:00.0
72551,1,00:00.0
72551,2,00:00.0
72552,1,00:00.0
72553,1,00:00.0
72554,1,00:00.0
72555,1,00:00.0
72556,1,00:00.0
72557,1,00:00.0
72557,2,00:00.0
72559,1,00:00.0
72560,1,00:00.0
72560,2,00:00.0
72561,1,00:00.0
72564,1,00:00.0
72564,2,00:00.0
72566,1,00:00.0
72566,2,00:00.0
72567,1,00:00.0
72568,1,00:00.0
72569,1,00:00.0
72571,1,00:00.0
72572,1,00:00.0
72572,2,00:00.0
72574,1,00:00.0
72575,1,00:00.0
72576,2,00:00.0
72577,6,00:00.0
72578,1,00:00.0
72578,2,00:00.0
72580,1,00:00.0
72581,1,00:00.0
72581,2,00:00.0
72582,1,00:00.0
72582,10,00:00.0
72583,1,00:00.0
72584,1,00:00.0
72585,1,00:00.0
72586,4,00:00.0
72587,1,00:00.0
72587,2,00:00.0
72588,1,00:00.0
72588,2,00:00.0
72590,1,00:00.0
72590,2,00:00.0
72592,1,00:00.0
72592,2,00:00.0
72593,1,00:00.0
72594,1,00:00.0
72596,1,00:00.0
72597,1,00:00.0
72598,1,00:00.0
72599,1,00:00.0
72600,1,00:00.0
72601,1,00:00.0
72602,1,00:00.0
72603,1,00:00.0
72603,10,00:00.0
72604,1,00:00.0
72605,6,00:00.0
72606,1,00:00.0
72607,1,00:00.0
72608,1,00:00.0
72609,1,00:00.0
72610,1,00:00.0
72611,1,00:00.0
72612,1,00:00.0
72613,1,00:00.0
72614,1,00:00.0
72615,1,00:00.0
72616,1,00:00.0
72617,1,00:00.0
72617,2,00:00.0
72618,2,00:00.0
72619,1,00:00.0
72620,1,00:00.0
72621,1,00:00.0
72622,1,00:00.0
72622,2,00:00.0
72623,1,00:00.0
72624,1,00:00.0
72625,1,00:00.0
72626,2,00:00.0
72627,1,00:00.0
72628,1,00:00.0
72628,2,00:00.0
72629,1,00:00.0
72630,1,00:00.0
72631,1,00:00.0
72632,1,00:00.0
72633,1,00:00.0
72634,1,00:00.0
72635,2,00:00.0
72636,6,00:00.0
72637,1,00:00.0
72637,2,00:00.0
72641,1,00:00.0
72642,1,00:00.0
72643,1,00:00.0
72644,1,00:00.0
72645,1,00:00.0
72646,1,00:00.0
72647,1,00:00.0
72648,1,00:00.0
72649,1,00:00.0
72650,1,00:00.0
72651,1,00:00.0
72651,2,00:00.0
72652,1,00:00.0
72653,2,00:00.0
72655,1,00:00.0
72656,1,00:00.0
72657,2,00:00.0
72658,2,00:00.0
72659,1,00:00.0
72660,2,00:00.0
72661,2,00:00.0
72662,1,00:00.0
72663,4,00:00.0
72664,1,00:00.0
72665,1,00:00.0
72666,1,00:00.0
72666,10,00:00.0
72667,1,00:00.0
72668,1,00:00.0
72669,1,00:00.0
72670,1,00:00.0
72671,1,00:00.0
72672,1,00:00.0
72673,1,00:00.0
72674,1,00:00.0
72674,10,00:00.0
72675,1,00:00.0
72675,10,00:00.0
72676,1,00:00.0
72677,1,00:00.0
72678,1,00:00.0
72679,1,00:00.0
72679,10,00:00.0
72680,1,00:00.0
72681,1,00:00.0
72682,1,00:00.0
72683,1,00:00.0
72684,1,00:00.0
72685,1,00:00.0
72686,1,00:00.0
72687,1,00:00.0
72687,10,00:00.0
72688,1,00:00.0
72689,1,00:00.0
72690,1,00:00.0
72691,1,00:00.0
72692,1,00:00.0
72692,2,00:00.0
72693,1,00:00.0
72694,1,00:00.0
72695,1,00:00.0
72696,1,00:00.0
72697,1,00:00.0
72697,2,00:00.0
72698,1,00:00.0
72700,2,00:00.0
72702,1,00:00.0
72702,2,00:00.0
72703,1,00:00.0
72703,2,00:00.0
72704,1,00:00.0
72706,1,00:00.0
72706,10,00:00.0
72707,6,00:00.0
72708,1,00:00.0
72709,1,00:00.0
72710,6,00:00.0
72711,1,00:00.0
72711,2,00:00.0
72712,1,00:00.0
72715,1,00:00.0
72716,1,00:00.0
72717,1,00:00.0
72718,1,00:00.0
72721,1,00:00.0
72721,10,00:00.0
72722,1,00:00.0
72722,2,00:00.0
72723,1,00:00.0
72723,2,00:00.0
72724,1,00:00.0
72724,2,00:00.0
72724,10,00:00.0
72725,1,00:00.0
72726,1,00:00.0
72726,2,00:00.0
72726,10,00:00.0
72727,1,00:00.0
72727,2,00:00.0
72729,5,00:00.0
72732,1,00:00.0
72733,1,00:00.0
72734,1,00:00.0
72735,6,00:00.0
72736,4,00:00.0
72737,1,00:00.0
72738,1,00:00.0
72739,1,00:00.0
72740,1,00:00.0
72741,1,00:00.0
72742,1,00:00.0
72743,1,00:00.0
72744,1,00:00.0
72745,1,00:00.0
72746,1,00:00.0
72748,1,00:00.0
72749,1,00:00.0
72750,1,00:00.0
72751,1,00:00.0
72752,1,00:00.0
72753,1,00:00.0
72754,1,00:00.0
72754,10,00:00.0
72755,1,00:00.0
72756,1,00:00.0
72757,1,00:00.0
72758,1,00:00.0
72759,1,00:00.0
72760,1,00:00.0
72761,1,00:00.0
72762,1,00:00.0
72763,1,00:00.0
72764,1,00:00.0
72764,10,00:00.0
72765,1,00:00.0
72766,1,00:00.0
72767,1,00:00.0
72768,1,00:00.0
72768,2,00:00.0
72770,1,00:00.0
72771,1,00:00.0
72772,1,00:00.0
72773,1,00:00.0
72775,1,00:00.0
72776,1,00:00.0
72777,1,00:00.0
72777,2,00:00.0
72779,1,00:00.0
72779,2,00:00.0
72780,1,00:00.0
72781,6,00:00.0
72782,1,00:00.0
72782,2,00:00.0
72783,1,00:00.0
72786,1,00:00.0
72786,2,00:00.0
72787,1,00:00.0
72787,2,00:00.0
72789,1,00:00.0
72790,1,00:00.0
72791,1,00:00.0
72792,1,00:00.0
72793,1,00:00.0
72794,1,00:00.0
72795,1,00:00.0
72796,1,00:00.0
72797,1,00:00.0
72797,2,00:00.0
72798,1,00:00.0
72799,1,00:00.0
72800,1,00:00.0
72801,1,00:00.0
72803,1,00:00.0
72804,1,00:00.0
72805,1,00:00.0
72806,1,00:00.0
72806,10,00:00.0
72807,1,00:00.0
72808,1,00:00.0
72809,1,00:00.0
72810,1,00:00.0
72811,1,00:00.0
72812,1,00:00.0
72813,1,00:00.0
72814,1,00:00.0
72814,10,00:00.0
72815,1,00:00.0
72816,1,00:00.0
72817,1,00:00.0
72818,1,00:00.0
72819,1,00:00.0
72819,10,00:00.0
72820,1,00:00.0
72821,2,00:00.0
72822,1,00:00.0
72822,2,00:00.0
72823,1,00:00.0
72824,1,00:00.0
72824,2,00:00.0
72825,1,00:00.0
72825,2,00:00.0
72826,1,00:00.0
72826,2,00:00.0
72827,1,00:00.0
72827,2,00:00.0
72828,1,00:00.0
72828,10,00:00.0
72831,1,00:00.0
72833,5,00:00.0
72835,1,00:00.0
72836,1,00:00.0
72837,2,00:00.0
72838,1,00:00.0
72840,1,00:00.0
72841,1,00:00.0
72841,10,00:00.0
72843,1,00:00.0
72844,1,00:00.0
72844,2,00:00.0
72845,1,00:00.0
72845,2,00:00.0
72848,5,00:00.0
72850,1,00:00.0
72851,1,00:00.0
72852,1,00:00.0
72853,1,00:00.0
72854,1,00:00.0
72855,1,00:00.0
72855,10,00:00.0
72856,1,00:00.0
72857,1,00:00.0
72858,1,00:00.0
72859,6,00:00.0
72860,1,00:00.0
72861,4,00:00.0
72862,1,00:00.0
72863,1,00:00.0
72863,2,00:00.0
72864,1,00:00.0
72865,1,00:00.0
72866,1,00:00.0
72867,1,00:00.0
72868,1,00:00.0
72869,1,00:00.0
72869,2,00:00.0
72871,2,00:00.0
72872,1,00:00.0
72873,1,00:00.0
72874,1,00:00.0
72875,1,00:00.0
72876,1,00:00.0
72877,6,00:00.0
72878,1,00:00.0
72879,6,00:00.0
72880,1,00:00.0
72881,1,00:00.0
72882,1,00:00.0
72883,1,00:00.0
72884,1,00:00.0
72885,1,00:00.0
72886,1,00:00.0
72887,1,00:00.0
72888,1,00:00.0
72889,4,00:00.0
72889,10,00:00.0
72890,1,00:00.0
72891,1,00:00.0
72892,1,00:00.0
72893,1,00:00.0
72894,1,00:00.0
72895,1,00:00.0
72896,1,00:00.0
72897,1,00:00.0
72898,1,00:00.0
72899,4,00:00.0
72900,1,00:00.0
72901,1,00:00.0
72902,1,00:00.0
72903,1,00:00.0
72904,1,00:00.0
72905,1,00:00.0
72905,2,00:00.0
72906,1,00:00.0
72907,6,00:00.0
72908,1,00:00.0
72909,1,00:00.0
72910,1,00:00.0
72911,1,00:00.0
72911,2,00:00.0
72912,1,00:00.0
72913,2,00:00.0
72914,2,00:00.0
72915,1,00:00.0
72919,1,00:00.0
72921,1,00:00.0
72922,6,00:00.0
72923,1,00:00.0
72923,2,00:00.0
72925,2,00:00.0
72926,1,00:00.0
72927,1,00:00.0
72929,1,00:00.0
72929,2,00:00.0
72931,1,00:00.0
72932,6,00:00.0
72933,1,00:00.0
72933,2,00:00.0
72934,1,00:00.0
72935,6,00:00.0
72936,1,00:00.0
72937,2,00:00.0
72938,1,00:00.0
72939,6,00:00.0
72940,1,00:00.0
72941,6,00:00.0
72943,6,00:00.0
72944,6,00:00.0
72945,1,00:00.0
72946,1,00:00.0
72946,2,00:00.0
72948,1,00:00.0
72949,1,00:00.0
72950,1,00:00.0
72950,10,00:00.0
72952,1,00:00.0
72953,1,00:00.0
72954,1,00:00.0
72955,1,00:00.0
72955,10,00:00.0
72956,1,00:00.0
72957,4,00:00.0
72958,1,00:00.0
72959,1,00:00.0
72960,1,00:00.0
72961,1,00:00.0
72962,1,00:00.0
72963,1,00:00.0
72964,1,00:00.0
72966,1,00:00.0
72967,1,00:00.0
72967,10,00:00.0
72968,1,00:00.0
72969,1,00:00.0
72970,1,00:00.0
72971,1,00:00.0
72972,1,00:00.0
72973,1,00:00.0
72974,1,00:00.0
72975,1,00:00.0
72976,1,00:00.0
72977,1,00:00.0
72978,1,00:00.0
72979,1,00:00.0
72980,1,00:00.0
72981,1,00:00.0
72982,6,00:00.0
72983,6,00:00.0
72984,1,00:00.0
72985,1,00:00.0
72986,1,00:00.0
72987,1,00:00.0
72988,1,00:00.0
72989,1,00:00.0
72990,6,00:00.0
72991,1,00:00.0
72992,1,00:00.0
72993,1,00:00.0
72993,10,00:00.0
72994,1,00:00.0
72995,1,00:00.0
72996,1,00:00.0
72997,1,00:00.0
72998,1,00:00.0
72998,10,00:00.0
72999,1,00:00.0
72999,10,00:00.0
73000,1,00:00.0
73001,4,00:00.0
73003,1,00:00.0
73004,1,00:00.0
73004,2,00:00.0
73005,1,00:00.0
73006,1,00:00.0
73006,2,00:00.0
73008,2,00:00.0
73009,1,00:00.0
73010,1,00:00.0
73011,1,00:00.0
73012,1,00:00.0
73013,1,00:00.0
73016,2,00:00.0
73017,1,00:00.0
73018,1,00:00.0
73018,2,00:00.0
73021,1,00:00.0
73021,2,00:00.0
73025,1,00:00.0
73026,1,00:00.0
73026,2,00:00.0
73028,1,00:00.0
73029,1,00:00.0
73029,2,00:00.0
73030,2,00:00.0
73031,1,00:00.0
73032,1,00:00.0
73033,2,00:00.0
73034,1,00:00.0
73034,10,00:00.0
73035,4,00:00.0
73036,1,00:00.0
73036,10,00:00.0
73038,4,00:00.0
73039,1,00:00.0
73040,1,00:00.0
73041,1,00:00.0
73042,1,00:00.0
73042,2,00:00.0
73043,1,00:00.0
73044,1,00:00.0
73045,1,00:00.0
73046,1,00:00.0
73048,1,00:00.0
73049,1,00:00.0
73050,1,00:00.0
73051,1,00:00.0
73052,1,00:00.0
73053,1,00:00.0
73054,1,00:00.0
73055,1,00:00.0
73056,1,00:00.0
73056,10,00:00.0
73057,1,00:00.0
73058,1,00:00.0
73059,1,00:00.0
73060,1,00:00.0
73061,1,00:00.0
73062,4,00:00.0
73063,1,00:00.0
73064,1,00:00.0
73065,1,00:00.0
73066,1,00:00.0
73067,4,00:00.0
73068,1,00:00.0
73069,1,00:00.0
73070,1,00:00.0
73070,2,00:00.0
73074,2,00:00.0
73075,1,00:00.0
73075,2,00:00.0
73076,1,00:00.0
73079,1,00:00.0
73081,1,00:00.0
73081,2,00:00.0
73082,5,00:00.0
73083,1,00:00.0
73084,1,00:00.0
73085,1,00:00.0
73085,2,00:00.0
73087,1,00:00.0
73088,1,00:00.0
73089,1,00:00.0
73090,2,00:00.0
73091,1,00:00.0
73094,1,00:00.0
73094,10,00:00.0
73095,5,00:00.0
73096,2,00:00.0
73097,1,00:00.0
73098,1,00:00.0
73098,2,00:00.0
73099,6,00:00.0
73100,2,00:00.0
73101,1,00:00.0
73102,1,00:00.0
73103,1,00:00.0
73104,1,00:00.0
73105,1,00:00.0
73106,1,00:00.0
73107,4,00:00.0
73108,1,00:00.0
73109,1,00:00.0
73109,10,00:00.0
73110,1,00:00.0
73111,1,00:00.0
73112,2,00:00.0
73113,1,00:00.0
73114,2,00:00.0
73115,1,00:00.0
73115,2,00:00.0
73116,1,00:00.0
73118,1,00:00.0
73119,1,00:00.0
73119,2,00:00.0
73120,1,00:00.0
73121,1,00:00.0
