PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
3021,4,4,259,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
3022,4,4,250,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
3023,4,4,258,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
3024,4,4,254,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
3025,4,4,257,1582,4,00:00.0,00:00.0,1151.4825,92.1186,28.7871,1272.3882,00:00.0
3026,4,4,261,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
3027,4,4,251,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
3028,4,4,253,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
3029,4,4,255,1680,5,00:00.0,00:00.0,63831.075,5106.486,1595.7769,70533.3379,00:00.0
3030,6,4,256,1584,5,00:00.0,00:00.0,9585.45,766.836,239.6363,10591.9223,00:00.0
3031,5,4,259,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
3032,4,4,260,1666,5,00:00.0,00:00.0,273.7035,21.8963,6.8426,302.4424,00:00.0
3033,4,4,250,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
3034,4,4,254,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
3035,4,4,257,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
3036,4,4,261,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3037,4,4,251,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
3038,4,4,253,1656,4,00:00.0,00:00.0,607.8555,48.6284,15.1964,671.6803,00:00.0
3039,4,4,255,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
3040,4,4,256,1562,5,00:00.0,00:00.0,414.918,33.1934,10.373,458.4844,00:00.0
3041,4,4,259,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
3042,4,4,260,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
3043,4,4,258,1686,4,00:00.0,00:00.0,364.455,29.1564,9.1114,402.7228,00:00.0
3044,4,4,254,1684,5,00:00.0,00:00.0,41048.7,3283.896,1026.2175,45358.8135,00:00.0
3045,4,4,257,1534,4,00:00.0,00:00.0,111.5415,8.9233,2.7885,123.2533,00:00.0
3046,4,4,261,1614,4,00:00.0,00:00.0,390.6,31.248,9.765,431.613,00:00.0
3047,4,4,251,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
3048,4,4,253,1622,4,00:00.0,00:00.0,136.332,10.9066,3.4083,150.6469,00:00.0
3049,4,4,255,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
3050,4,4,256,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
3051,4,4,252,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
3052,4,4,260,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
3053,4,4,258,1514,3,00:00.0,00:00.0,1721.79,137.7432,43.0448,1902.578,00:00.0
3054,4,4,254,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
3055,4,4,257,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
3056,4,4,261,1652,4,00:00.0,00:00.0,51588.075,4127.046,1289.7019,57004.8229,00:00.0
3057,4,4,250,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
3058,4,4,253,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
3059,4,4,255,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
3060,4,4,256,1554,4,00:00.0,00:00.0,358.6275,28.6902,8.9657,396.2834,00:00.0
3061,4,4,259,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
3062,4,4,260,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
3063,4,4,258,1496,5,00:00.0,00:00.0,416.745,33.3396,10.4186,460.5032,00:00.0
3064,4,4,254,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
3065,4,4,252,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
3066,4,4,261,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
3067,4,4,251,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
3068,4,4,253,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
3069,4,4,255,1616,4,00:00.0,00:00.0,599.4135,47.9531,14.9853,662.3519,00:00.0
3070,4,4,256,1492,4,00:00.0,00:00.0,358.6275,28.6902,8.9657,396.2834,00:00.0
3071,4,4,259,1602,5,00:00.0,00:00.0,1525.23,122.0184,38.1308,1685.3792,00:00.0
3072,4,4,260,1540,4,00:00.0,00:00.0,228.438,18.275,5.711,252.424,00:00.0
3073,4,4,258,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
3074,4,4,254,1604,4,00:00.0,00:00.0,257.5755,20.606,6.4394,284.6209,00:00.0
3075,4,4,257,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
3076,4,4,261,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
3077,4,4,251,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
3078,4,4,253,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
3079,4,4,255,1692,5,00:00.0,00:00.0,6756.12,540.4896,168.903,7465.5126,00:00.0
3080,4,4,256,1696,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
3081,4,4,259,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
3082,4,4,260,1544,1,00:00.0,00:00.0,3811.5,304.92,95.2875,4211.7075,00:00.0
3083,4,4,258,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
3084,4,4,254,1508,1,00:00.0,00:00.0,35394.975,2831.598,884.8744,39111.4474,00:00.0
3085,4,4,257,1694,1,00:00.0,00:00.0,7623,609.84,190.575,8423.415,00:00.0
3086,4,4,261,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
3087,4,4,251,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
3088,5,4,253,1598,4,00:00.0,00:00.0,117.432,9.3946,2.9358,129.7624,00:00.0
3089,5,4,252,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3090,4,4,256,1536,4,00:00.0,00:00.0,377.055,30.1644,9.4264,416.6458,00:00.0
3091,4,4,259,1568,1,00:00.0,00:00.0,18220.125,1457.61,455.5031,20133.2381,00:00.0
3092,4,4,260,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
3093,4,4,258,1646,5,00:00.0,00:00.0,19236.525,1538.922,480.9131,21256.3601,00:00.0
3094,4,4,254,1672,4,00:00.0,00:00.0,285.0435,22.8035,7.1261,314.9731,00:00.0
3095,4,4,257,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
3096,4,4,261,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
3097,4,4,251,1570,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
3098,4,4,253,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
3099,4,4,255,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3100,4,4,252,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
3101,4,4,259,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
3102,4,4,260,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
3103,4,4,258,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
3104,4,3,250,1582,5,00:00.0,00:00.0,278.838,22.307,6.971,308.116,00:00.0
3105,4,4,257,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
3106,4,4,261,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
3107,4,4,251,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
3108,4,4,253,1680,5,00:00.0,00:00.0,63831.075,5106.486,1595.7769,70533.3379,00:00.0
3109,4,4,255,1584,5,00:00.0,00:00.0,6754.86,540.3888,168.8715,7464.1203,00:00.0
3110,4,4,256,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
3111,4,4,259,1666,4,00:00.0,00:00.0,503.0865,40.2469,12.5772,555.9106,00:00.0
3112,4,4,260,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
3113,4,4,258,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
3114,4,4,254,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
3115,4,4,257,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3116,4,4,261,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
3117,4,4,251,1656,4,00:00.0,00:00.0,824.355,65.9484,20.6089,910.9123,00:00.0
3118,4,4,253,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
3119,4,4,255,1562,4,00:00.0,00:00.0,630.378,50.4302,15.7595,696.5677,00:00.0
3120,4,4,256,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
3121,4,4,259,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
3122,4,4,250,1686,4,00:00.0,00:00.0,234.6435,18.7715,5.8661,259.2811,00:00.0
3123,4,4,258,1684,4,00:00.0,00:00.0,45172.05,3613.764,1129.3013,49915.1153,00:00.0
3124,4,4,254,1534,5,00:00.0,00:00.0,279.783,22.3826,6.9946,309.1602,00:00.0
3125,4,4,257,1614,5,00:00.0,00:00.0,1228.5,98.28,30.7125,1357.4925,00:00.0
3126,4,4,261,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
3127,4,4,251,1622,5,00:00.0,00:00.0,836.01,66.8808,20.9003,923.7911,00:00.0
3128,4,4,253,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
3129,4,4,255,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
3130,4,4,256,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
3131,4,4,259,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
3132,4,4,260,1514,5,00:00.0,00:00.0,281.8935,22.5515,7.0473,311.4923,00:00.0
3133,4,4,250,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
3134,4,4,254,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
3135,4,4,257,1652,4,00:00.0,00:00.0,51588.075,4127.046,1289.7019,57004.8229,00:00.0
3136,4,4,261,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
3137,4,4,251,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
3138,4,4,253,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
3139,4,4,255,1554,4,00:00.0,00:00.0,234.9585,18.7967,5.874,259.6292,00:00.0
3140,4,4,256,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
3141,4,4,259,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
3142,4,4,260,1496,5,00:00.0,00:00.0,273.7035,21.8963,6.8426,302.4424,00:00.0
3143,4,4,258,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
3144,4,4,254,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
3145,4,4,257,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
3146,4,4,261,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
3147,4,4,251,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
3148,4,4,253,1616,5,00:00.0,00:00.0,693.378,55.4702,17.3345,766.1827,00:00.0
3149,4,4,255,1492,4,00:00.0,00:00.0,234.9585,18.7967,5.874,259.6292,00:00.0
3150,4,4,256,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
3151,4,4,252,1540,4,00:00.0,00:00.0,514.7415,41.1793,12.8685,568.7893,00:00.0
3152,4,4,260,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
3153,4,4,258,1604,3,00:00.0,00:00.0,1581.93,126.5544,39.5483,1748.0327,00:00.0
3154,4,4,254,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
3155,4,4,257,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
3156,4,4,261,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
3157,4,4,250,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
3158,4,4,253,1692,5,00:00.0,00:00.0,16393.23,1311.4584,409.8308,18114.5192,00:00.0
3159,6,4,255,1696,2,00:00.0,00:00.0,79204.125,6336.33,1980.1031,87520.5581,00:00.0
3160,4,4,256,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
3161,4,4,259,1544,1,00:00.0,00:00.0,3176.25,254.1,79.4063,3509.7563,00:00.0
3162,4,4,260,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
3163,4,4,258,1508,1,00:00.0,00:00.0,1917.3,153.384,47.9325,2118.6165,00:00.0
3164,4,4,254,1694,1,00:00.0,00:00.0,4215.75,337.26,105.3938,4658.4038,00:00.0
3165,4,4,252,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
3166,4,4,261,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
3167,4,4,251,1598,4,00:00.0,00:00.0,722.61,57.8088,18.0653,798.4841,00:00.0
3168,4,4,253,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3169,4,4,255,1536,4,00:00.0,00:00.0,592.7985,47.4239,14.82,655.0424,00:00.0
3170,4,4,256,1568,1,00:00.0,00:00.0,13825.35,1106.028,345.6338,15277.0118,00:00.0
3171,4,4,259,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
3172,4,4,260,1646,2,00:00.0,00:00.0,28794.15,2303.532,719.8538,31817.5358,00:00.0
3173,4,4,258,1672,4,00:00.0,00:00.0,408.555,32.6844,10.2139,451.4533,00:00.0
3174,4,4,254,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
3175,4,4,257,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
3176,4,4,261,1570,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
3177,4,4,251,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
3178,4,4,253,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3179,4,4,255,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
3180,4,4,256,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
3181,4,4,259,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
3182,4,4,260,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
3183,4,4,258,1582,5,00:00.0,00:00.0,415.3275,33.2262,10.3832,458.9369,00:00.0
3184,4,4,254,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
3185,4,4,257,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
3186,5,4,261,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
3187,4,4,251,1680,5,00:00.0,00:00.0,63831.075,5106.486,1595.7769,70533.3379,00:00.0
3188,4,4,253,1584,5,00:00.0,00:00.0,16340.31,1307.2248,408.5078,18056.0426,00:00.0
3189,4,4,252,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
3190,4,4,256,1666,4,00:00.0,00:00.0,360.045,28.8036,9.0011,397.8497,00:00.0
3191,4,4,259,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
3192,4,4,260,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
3193,4,4,258,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
3194,4,4,254,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3195,4,4,257,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
3196,4,4,261,1656,4,00:00.0,00:00.0,525.7665,42.0613,13.1442,580.972,00:00.0
3197,4,4,251,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
3198,4,4,253,1562,4,00:00.0,00:00.0,481.887,38.551,12.0472,532.4852,00:00.0
3199,4,4,255,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
3200,4,4,252,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
3201,4,4,259,1686,4,00:00.0,00:00.0,475.6815,38.0545,11.892,525.628,00:00.0
3202,4,4,260,1684,5,00:00.0,00:00.0,41048.7,3283.896,1026.2175,45358.8135,00:00.0
3203,4,4,258,1534,5,00:00.0,00:00.0,416.745,33.3396,10.4186,460.5032,00:00.0
3204,4,3,250,1614,5,00:00.0,00:00.0,279.153,22.3322,6.9788,308.464,00:00.0
3205,4,4,257,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
3206,4,4,261,1622,4,00:00.0,00:00.0,389.655,31.1724,9.7414,430.5688,00:00.0
3207,4,4,251,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
3208,4,4,253,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
3209,4,4,255,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
3210,4,4,256,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
3211,4,4,259,1514,3,00:00.0,00:00.0,1721.79,137.7432,43.0448,1902.578,00:00.0
3212,4,4,260,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
3213,4,4,258,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
3214,4,4,254,1652,4,00:00.0,00:00.0,44594.55,3567.564,1114.8638,49276.9778,00:00.0
3215,4,4,257,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
3216,4,4,261,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
3217,5,4,251,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
3218,4,4,253,1554,5,00:00.0,00:00.0,694.1655,55.5332,17.3541,767.0528,00:00.0
3219,4,4,255,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
3220,7,4,256,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
3221,4,4,259,1496,4,00:00.0,00:00.0,503.0865,40.2469,12.5772,555.9106,00:00.0
3222,4,4,250,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
3223,4,4,258,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
3224,4,4,254,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
3225,4,4,257,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
3226,4,4,261,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
3227,4,4,251,1616,5,00:00.0,00:00.0,773.01,61.8408,19.3253,854.1761,00:00.0
3228,4,4,253,1492,5,00:00.0,00:00.0,694.1655,55.5332,17.3541,767.0528,00:00.0
3229,4,4,255,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
3230,4,4,256,1540,5,00:00.0,00:00.0,416.745,33.3396,10.4186,460.5032,00:00.0
3231,6,4,259,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
3232,4,4,260,1604,4,00:00.0,00:00.0,257.5755,20.606,6.4394,284.6209,00:00.0
3233,4,4,250,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
3234,4,4,254,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
3235,4,4,257,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
3236,4,4,261,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
3237,4,4,251,1692,5,00:00.0,00:00.0,16393.23,1311.4584,409.8308,18114.5192,00:00.0
3238,4,4,253,1696,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
3239,4,4,255,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
3240,4,4,256,1544,1,00:00.0,00:00.0,6987.75,559.02,174.6938,7721.4638,00:00.0
3241,4,4,259,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
3242,6,4,260,1508,1,00:00.0,00:00.0,35394.975,2831.598,884.8744,39111.4474,00:00.0
3243,4,4,258,1694,1,00:00.0,00:00.0,3407.25,272.58,85.1813,3765.0113,00:00.0
3244,5,4,254,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
3245,4,4,257,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
3246,4,4,261,1598,4,00:00.0,00:00.0,332.955,26.6364,8.3239,367.9153,00:00.0
3247,4,4,251,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3248,4,4,253,1536,4,00:00.0,00:00.0,544.572,43.5658,13.6143,601.7521,00:00.0
3249,4,4,255,1568,2,00:00.0,00:00.0,36405.6,2912.448,910.14,40228.188,00:00.0
3250,4,4,256,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
3251,4,4,252,1646,5,00:00.0,00:00.0,19236.525,1538.922,480.9131,21256.3601,00:00.0
3252,4,4,260,1672,4,00:00.0,00:00.0,253.323,20.2658,6.3331,279.9219,00:00.0
3253,4,4,258,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
3254,4,4,254,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
3255,4,4,257,1570,2,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
3256,4,4,261,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
3257,4,4,250,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3258,4,4,253,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
3259,4,4,255,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
3260,4,4,256,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
3261,4,4,259,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
3262,4,4,260,1582,5,00:00.0,00:00.0,272.7585,21.8207,6.819,301.3982,00:00.0
3263,4,4,258,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
3264,4,4,254,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
3265,4,4,252,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
3266,4,4,261,1680,5,00:00.0,00:00.0,63831.075,5106.486,1595.7769,70533.3379,00:00.0
3267,4,4,251,1584,5,00:00.0,00:00.0,16340.31,1307.2248,408.5078,18056.0426,00:00.0
3268,4,4,253,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
3269,4,4,255,1666,4,00:00.0,00:00.0,235.9035,18.8723,5.8976,260.6734,00:00.0
3270,4,4,256,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
3271,4,4,259,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
3272,4,4,260,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
3273,4,4,258,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
3274,4,4,254,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
3275,4,4,257,1656,4,00:00.0,00:00.0,3413.2455,273.0596,85.3311,3771.6362,00:00.0
3276,4,4,261,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
3277,4,4,251,1562,4,00:00.0,00:00.0,760.41,60.8328,19.0103,840.2531,00:00.0
3278,4,4,253,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
3279,6,4,255,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
3280,4,4,256,1686,4,00:00.0,00:00.0,422.1,33.768,10.5525,466.4205,00:00.0
3281,4,4,259,1684,4,00:00.0,00:00.0,45172.05,3613.764,1129.3013,49915.1153,00:00.0
3282,4,4,260,1534,5,00:00.0,00:00.0,273.7035,21.8963,6.8426,302.4424,00:00.0
3283,4,4,258,1614,5,00:00.0,00:00.0,415.8,33.264,10.395,459.459,00:00.0
3284,4,4,254,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
3285,4,4,257,1622,5,00:00.0,00:00.0,1225.665,98.0532,30.6416,1354.3598,00:00.0
3286,4,4,261,1632,5,00:00.0,00:00.0,62092.8,4967.424,1552.32,68612.544,00:00.0
3287,4,4,251,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
