PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
3025,6684,00:00.0,3,468,47.5965,142.7895,3,0,3,00:00.0
3025,6685,00:00.0,3,469,43.323,129.969,3,0,3,00:00.0
3025,6686,00:00.0,3,470,41.223,123.669,3,0,3,00:00.0
3025,6687,00:00.0,3,471,45.4965,136.4895,3,0,3,00:00.0
3025,6688,00:00.0,3,472,41.223,123.669,3,0,3,00:00.0
3025,6689,00:00.0,3,473,39.123,117.369,3,0,3,00:00.0
3025,6690,00:00.0,3,474,43.3965,130.1895,3,0,3,00:00.0
3025,6691,00:00.0,3,475,39.123,117.369,3,0,3,00:00.0
3026,6692,00:00.0,3,462,47.6805,143.0415,3,0,3,00:00.0
3027,6693,00:00.0,550,510,23.4045,12872.475,550,0,550,00:00.0
3027,6694,00:00.0,550,511,27.867,15326.85,550,0,550,00:00.0
3028,6695,00:00.0,550,527,6.7515,3713.325,550,0,550,00:00.0
3029,6696,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
3029,6697,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
3029,6698,00:00.0,550,509,36.2775,19952.625,550,0,550,00:00.0
3030,6699,00:00.0,60,492,50.7465,3044.79,60,0,60,00:00.0
3030,6700,00:00.0,60,493,58.2645,3495.87,60,6,54,00:00.0
3030,6701,00:00.0,60,494,50.7465,3044.79,60,0,60,00:00.0
3031,6702,00:00.0,550,523,10.3845,5711.475,550,0,550,00:00.0
3032,6703,00:00.0,3,427,47.754,143.262,3,0,3,00:00.0
3032,6704,00:00.0,3,428,43.4805,130.4415,3,0,3,00:00.0
3033,6705,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
3033,6706,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
3034,6707,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
3035,6708,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
3036,6709,00:00.0,550,938,31.4895,17319.225,468,0,468,00:00.0
3036,6710,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
3037,6711,00:00.0,60,358,6.9825,418.95,60,0,60,00:00.0
3038,6712,00:00.0,3,450,39.2805,117.8415,3,0,3,00:00.0
3038,6713,00:00.0,3,451,37.1805,111.5415,3,0,3,00:00.0
3038,6714,00:00.0,3,452,41.454,124.362,3,0,3,00:00.0
3038,6715,00:00.0,3,453,37.1805,111.5415,3,0,3,00:00.0
3038,6716,00:00.0,3,454,47.523,142.569,3,0,3,00:00.0
3039,6717,00:00.0,60,356,3.381,202.86,60,0,60,00:00.0
3039,6718,00:00.0,60,357,4.3155,258.93,60,0,60,00:00.0
3040,6719,00:00.0,3,386,47.4915,142.4745,3,0,3,00:00.0
3040,6720,00:00.0,3,387,43.2705,129.8115,3,0,3,00:00.0
3040,6721,00:00.0,3,388,47.544,142.632,3,0,3,00:00.0
3041,6722,00:00.0,3,490,12.3585,37.0755,3,0,3,00:00.0
3042,6723,00:00.0,550,513,39.1965,21558.075,550,82,468,00:00.0
3043,6724,00:00.0,3,405,39.0705,117.2115,3,0,3,00:00.0
3043,6725,00:00.0,3,406,43.344,130.032,3,0,3,00:00.0
3043,6726,00:00.0,3,407,39.0705,117.2115,3,0,3,00:00.0
3044,6727,00:00.0,550,931,34.8705,19178.775,550,0,550,00:00.0
3044,6728,00:00.0,550,932,39.7635,21869.925,550,0,550,00:00.0
3045,6729,00:00.0,3,437,37.1805,111.5415,3,0,3,00:00.0
3046,6730,00:00.0,3,347,43.3755,130.1265,3,0,3,00:00.0
3046,6731,00:00.0,3,348,41.2755,123.8265,3,0,3,00:00.0
3046,6732,00:00.0,3,349,45.549,136.647,3,0,3,00:00.0
3047,6733,00:00.0,550,931,34.3455,18890.025,550,0,550,00:00.0
3047,6734,00:00.0,550,932,39.2385,21581.175,550,0,550,00:00.0
3048,6735,00:00.0,3,349,45.444,136.332,3,0,3,00:00.0
3049,6736,00:00.0,550,928,32.7705,18023.775,550,0,550,00:00.0
3049,6737,00:00.0,550,929,37.086,20397.3,550,0,550,00:00.0
3049,6738,00:00.0,550,930,43.0395,23671.725,550,0,550,00:00.0
3050,6739,00:00.0,550,332,10.815,5948.25,550,0,550,00:00.0
3051,6740,00:00.0,550,948,82.8345,45558.975,550,0,550,00:00.0
3051,6741,00:00.0,550,907,82.8345,45558.975,550,0,550,00:00.0
3052,6742,00:00.0,1250,325,0.21,262.5,1250,187,1063,00:00.0
3052,6743,00:00.0,1250,326,0.21,262.5,1250,0,1250,00:00.0
3053,6744,00:00.0,60,322,28.6965,1721.79,60,0,60,00:00.0
3054,6745,00:00.0,550,930,42.5145,23382.975,550,0,550,00:00.0
3054,6746,00:00.0,550,921,5.586,3072.3,550,0,550,00:00.0
3055,6747,00:00.0,60,952,15.7395,944.37,60,0,60,00:00.0
3056,6748,00:00.0,550,933,43.4595,23902.725,468,0,468,00:00.0
3056,6749,00:00.0,550,934,37.6215,20691.825,550,0,550,00:00.0
3056,6750,00:00.0,550,922,6.531,3592.05,550,0,550,00:00.0
3056,6751,00:00.0,550,923,6.1845,3401.475,550,0,550,00:00.0
3057,6752,00:00.0,550,317,29.5785,16268.175,550,0,550,00:00.0
3057,6753,00:00.0,550,318,36.099,19854.45,550,0,550,00:00.0
3057,6754,00:00.0,550,319,48.5835,26720.925,550,0,550,00:00.0
3058,6755,00:00.0,550,928,32.2455,17735.025,550,0,550,00:00.0
3058,6756,00:00.0,550,929,36.561,20108.55,550,0,550,00:00.0
3059,6757,00:00.0,550,319,46.4205,25531.275,550,0,550,00:00.0
3060,6758,00:00.0,3,370,43.3965,130.1895,3,0,3,00:00.0
3060,6759,00:00.0,3,371,39.123,117.369,3,0,3,00:00.0
3060,6760,00:00.0,3,372,37.023,111.069,3,0,3,00:00.0
3061,6761,00:00.0,3,2,41.916,125.748,3,0,3,00:00.0
3062,6762,00:00.0,3,1,50.2635,150.7905,3,0,3,00:00.0
3063,6763,00:00.0,3,361,49.854,149.562,3,0,3,00:00.0
3063,6764,00:00.0,3,362,45.5805,136.7415,3,0,3,00:00.0
3063,6765,00:00.0,3,363,43.4805,130.4415,3,0,3,00:00.0
3064,6766,00:00.0,550,530,16.086,8847.3,550,0,550,00:00.0
3065,6767,00:00.0,3,4,57.0255,171.0765,3,0,3,00:00.0
3066,6768,00:00.0,550,512,37.086,20397.3,468,0,468,00:00.0
3067,6769,00:00.0,550,513,26.5965,14628.075,550,0,550,00:00.0
3068,6770,00:00.0,550,317,27.0585,14882.175,550,0,550,00:00.0
3068,6771,00:00.0,550,318,33.579,18468.45,550,0,550,00:00.0
3068,6772,00:00.0,550,319,46.0635,25334.925,550,0,550,00:00.0
3069,6773,00:00.0,3,417,41.244,123.732,3,0,3,00:00.0
3069,6774,00:00.0,3,418,36.9705,110.9115,3,0,3,00:00.0
3069,6775,00:00.0,3,419,34.8705,104.6115,3,0,3,00:00.0
3069,6776,00:00.0,3,420,39.144,117.432,3,0,3,00:00.0
3069,6777,00:00.0,3,421,47.5755,142.7265,3,0,3,00:00.0
3070,6778,00:00.0,3,433,43.3965,130.1895,3,0,3,00:00.0
3070,6779,00:00.0,3,434,39.123,117.369,3,0,3,00:00.0
3070,6780,00:00.0,3,435,37.023,111.069,3,0,3,00:00.0
3071,6781,00:00.0,60,322,25.4205,1525.23,60,0,60,00:00.0
3072,6782,00:00.0,3,443,39.123,117.369,3,0,3,00:00.0
3072,6783,00:00.0,3,444,37.023,111.069,3,0,3,00:00.0
3073,6784,00:00.0,550,941,62.9895,34644.225,550,0,550,00:00.0
3074,6785,00:00.0,3,320,45.3705,136.1115,3,0,3,00:00.0
3074,6786,00:00.0,3,321,40.488,121.464,3,0,3,00:00.0
3075,6787,00:00.0,3,504,48.762,146.286,3,0,3,00:00.0
3076,6788,00:00.0,3,497,34.188,102.564,3,0,3,00:00.0
3077,6789,00:00.0,3,323,50.2635,150.7905,3,0,3,00:00.0
3078,6790,00:00.0,550,523,10.731,5902.05,550,0,550,00:00.0
3078,6791,00:00.0,550,524,14.1225,7767.375,550,0,550,00:00.0
3079,6792,00:00.0,60,495,63.693,3821.58,60,0,60,00:00.0
3079,6793,00:00.0,60,496,48.909,2934.54,60,0,60,00:00.0
3080,6794,00:00.0,550,908,21.0945,11601.975,550,0,550,00:00.0
3080,6795,00:00.0,550,909,30.4395,16741.725,550,55,495,00:00.0
3080,6796,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
3081,6797,00:00.0,60,506,9.198,551.88,60,0,60,00:00.0
3082,6798,00:00.0,550,351,5.775,3176.25,550,82,468,00:00.0
3082,6799,00:00.0,550,352,1.155,635.25,550,0,550,00:00.0
3083,6800,00:00.0,550,507,23.394,12866.7,550,0,550,00:00.0
3083,6801,00:00.0,550,508,27.6465,15205.575,550,0,550,00:00.0
3084,6802,00:00.0,550,355,1.365,750.75,550,0,550,00:00.0
3084,6803,00:00.0,550,940,62.9895,34644.225,550,0,550,00:00.0
3085,6804,00:00.0,550,351,6.195,3407.25,550,0,550,00:00.0
3085,6805,00:00.0,550,352,1.47,808.5,523,0,523,00:00.0
3085,6806,00:00.0,550,679,6.195,3407.25,550,0,550,00:00.0
3086,6807,00:00.0,550,507,22.1655,12191.025,468,0,468,00:00.0
3086,6808,00:00.0,550,508,29.2845,16106.475,550,0,550,00:00.0
3087,6809,00:00.0,3,491,19.9815,59.9445,3,0,3,00:00.0
3088,6810,00:00.0,3,349,39.144,117.432,3,0,3,00:00.0
3089,6811,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
3089,6812,00:00.0,550,936,48.2895,26559.225,550,0,550,00:00.0
3090,6813,00:00.0,3,386,45.444,136.332,3,0,3,00:00.0
3090,6814,00:00.0,3,387,41.1705,123.5115,3,0,3,00:00.0
3090,6815,00:00.0,3,388,39.0705,117.2115,3,0,3,00:00.0
3091,6816,00:00.0,550,483,9.6915,5330.325,550,0,550,00:00.0
3091,6817,00:00.0,550,484,6.8775,3782.625,550,0,550,00:00.0
3091,6818,00:00.0,550,485,7.8015,4290.825,550,27,523,00:00.0
3091,6819,00:00.0,550,486,8.757,4816.35,550,0,550,00:00.0
3092,6820,00:00.0,3,402,47.4705,142.4115,3,0,3,00:00.0
3093,6821,00:00.0,550,512,34.9755,19236.525,550,0,550,00:00.0
3094,6822,00:00.0,3,403,45.3705,136.1115,3,0,3,00:00.0
3094,6823,00:00.0,3,404,49.644,148.932,3,0,3,00:00.0
3095,6824,00:00.0,550,525,2.3205,1276.275,550,0,550,00:00.0
3096,6825,00:00.0,550,526,3.6435,2003.925,468,0,468,00:00.0
3097,6826,00:00.0,550,908,21.0945,11601.975,550,0,550,00:00.0
3097,6827,00:00.0,550,909,30.4395,16741.725,550,0,550,00:00.0
3097,6828,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
3098,6829,00:00.0,60,356,3.6015,216.09,60,0,60,00:00.0
3098,6830,00:00.0,60,357,3.9795,238.77,60,0,60,00:00.0
3099,6831,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
3099,6832,00:00.0,550,936,48.2895,26559.225,550,0,550,00:00.0
3100,6833,00:00.0,550,524,12.9675,7132.125,550,0,550,00:00.0
3101,6834,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
3101,6835,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
3102,6836,00:00.0,550,910,40.9395,22516.725,550,82,468,00:00.0
3103,6837,00:00.0,550,937,62.9895,34644.225,550,0,550,00:00.0
3104,6838,00:00.0,3,463,47.523,142.569,3,3,0,00:00.0
3104,6839,00:00.0,3,464,45.423,136.269,3,3,0,00:00.0
3105,6840,00:00.0,3,462,47.6805,143.0415,3,0,3,00:00.0
3106,6841,00:00.0,550,510,23.4045,12872.475,468,0,468,00:00.0
3106,6842,00:00.0,550,511,27.867,15326.85,550,0,550,00:00.0
3107,6843,00:00.0,550,527,6.7515,3713.325,550,0,550,00:00.0
3108,6844,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
3108,6845,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
3108,6846,00:00.0,550,509,36.2775,19952.625,550,0,550,00:00.0
3109,6847,00:00.0,60,495,62.9265,3775.59,60,0,60,00:00.0
3109,6848,00:00.0,60,496,49.6545,2979.27,60,0,60,00:00.0
3110,6849,00:00.0,550,523,10.3845,5711.475,550,0,550,00:00.0
3111,6850,00:00.0,3,429,41.3805,124.1415,3,0,3,00:00.0
3111,6851,00:00.0,3,430,45.654,136.962,3,0,3,00:00.0
3111,6852,00:00.0,3,431,41.3805,124.1415,3,0,3,00:00.0
3111,6853,00:00.0,3,432,39.2805,117.8415,3,0,3,00:00.0
3112,6854,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
3112,6855,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
3113,6856,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
3114,6857,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
3115,6858,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
3115,6859,00:00.0,550,939,48.2895,26559.225,523,0,523,00:00.0
3116,6860,00:00.0,60,358,6.9825,418.95,51,0,51,00:00.0
3117,6861,00:00.0,3,455,45.423,136.269,3,0,3,00:00.0
3117,6862,00:00.0,3,456,49.6965,149.0895,3,0,3,00:00.0
3117,6863,00:00.0,3,457,45.423,136.269,3,0,3,00:00.0
3117,6864,00:00.0,3,458,43.323,129.969,3,0,3,00:00.0
3117,6865,00:00.0,3,459,47.5965,142.7895,3,0,3,00:00.0
3117,6866,00:00.0,3,460,43.323,129.969,3,0,3,00:00.0
3118,6867,00:00.0,60,356,3.381,202.86,60,0,60,00:00.0
3118,6868,00:00.0,60,357,4.3155,258.93,60,0,60,00:00.0
3119,6869,00:00.0,3,389,43.2705,129.8115,3,0,3,00:00.0
3119,6870,00:00.0,3,390,41.1705,123.5115,3,0,3,00:00.0
3119,6871,00:00.0,3,391,45.444,136.332,3,0,3,00:00.0
3119,6872,00:00.0,3,392,41.1705,123.5115,3,0,3,00:00.0
3119,6873,00:00.0,3,393,39.0705,117.2115,3,0,3,00:00.0
3120,6874,00:00.0,3,490,12.3585,37.0755,3,0,3,00:00.0
3121,6875,00:00.0,550,513,39.1965,21558.075,550,0,550,00:00.0
3122,6876,00:00.0,3,408,36.9705,110.9115,3,0,3,00:00.0
3122,6877,00:00.0,3,409,41.244,123.732,3,0,3,00:00.0
3123,6878,00:00.0,550,933,43.9845,24191.475,550,0,550,00:00.0
3123,6879,00:00.0,550,934,38.1465,20980.575,550,0,550,00:00.0
3124,6880,00:00.0,3,422,47.6805,143.0415,3,0,3,00:00.0
3124,6881,00:00.0,3,423,45.5805,136.7415,3,0,3,00:00.0
3125,6882,00:00.0,3,341,47.5755,142.7265,3,0,3,00:00.0
3125,6883,00:00.0,3,342,45.4755,136.4265,3,0,3,00:00.0
3125,6884,00:00.0,3,343,49.749,149.247,3,0,3,00:00.0
3125,6885,00:00.0,3,344,45.4755,136.4265,3,0,3,00:00.0
3125,6886,00:00.0,3,345,43.3755,130.1265,3,0,3,00:00.0
3125,6887,00:00.0,3,346,47.649,142.947,3,0,3,00:00.0
3125,6888,00:00.0,3,347,43.3755,130.1265,3,0,3,00:00.0
3125,6889,00:00.0,3,348,41.2755,123.8265,3,0,3,00:00.0
3125,6890,00:00.0,3,349,45.549,136.647,3,0,3,00:00.0
3126,6891,00:00.0,550,931,34.3455,18890.025,468,0,468,00:00.0
3126,6892,00:00.0,550,932,39.2385,21581.175,550,0,550,00:00.0
3127,6893,00:00.0,3,341,47.4705,142.4115,3,0,3,00:00.0
3127,6894,00:00.0,3,342,45.3705,136.1115,3,0,3,00:00.0
3127,6895,00:00.0,3,343,49.644,148.932,3,0,3,00:00.0
3127,6896,00:00.0,3,344,45.3705,136.1115,3,0,3,00:00.0
3127,6897,00:00.0,3,345,43.2705,129.8115,3,0,3,00:00.0
3127,6898,00:00.0,3,346,47.544,142.632,3,0,3,00:00.0
3128,6899,00:00.0,550,928,32.7705,18023.775,550,0,550,00:00.0
3128,6900,00:00.0,550,929,37.086,20397.3,550,0,550,00:00.0
3128,6901,00:00.0,550,930,43.0395,23671.725,550,0,550,00:00.0
3129,6902,00:00.0,550,332,10.815,5948.25,550,0,550,00:00.0
3130,6903,00:00.0,550,948,82.8345,45558.975,550,0,550,00:00.0
3130,6904,00:00.0,550,907,82.8345,45558.975,550,55,495,00:00.0
3131,6905,00:00.0,1250,325,0.21,262.5,1250,0,1250,00:00.0
3131,6906,00:00.0,1250,326,0.21,262.5,1250,0,1250,00:00.0
3132,6907,00:00.0,3,320,49.644,148.932,3,0,3,00:00.0
3132,6908,00:00.0,3,321,44.3205,132.9615,3,0,3,00:00.0
3133,6909,00:00.0,550,930,42.5145,23382.975,550,0,550,00:00.0
3133,6910,00:00.0,550,921,5.586,3072.3,550,0,550,00:00.0
3134,6911,00:00.0,60,952,15.7395,944.37,60,0,60,00:00.0
3135,6912,00:00.0,550,933,43.4595,23902.725,550,0,550,00:00.0
3135,6913,00:00.0,550,934,37.6215,20691.825,523,0,523,00:00.0
3135,6914,00:00.0,550,922,6.531,3592.05,550,0,550,00:00.0
3135,6915,00:00.0,550,923,6.1845,3401.475,550,0,550,00:00.0
3136,6916,00:00.0,550,317,29.5785,16268.175,468,0,468,00:00.0
3136,6917,00:00.0,550,318,36.099,19854.45,550,0,550,00:00.0
3136,6918,00:00.0,550,319,48.5835,26720.925,550,0,550,00:00.0
3137,6919,00:00.0,550,928,32.2455,17735.025,550,0,550,00:00.0
3137,6920,00:00.0,550,929,36.561,20108.55,550,0,550,00:00.0
3138,6921,00:00.0,550,319,46.4205,25531.275,550,0,550,00:00.0
3139,6922,00:00.0,3,373,41.2965,123.8895,3,0,3,00:00.0
3139,6923,00:00.0,3,374,37.023,111.069,3,0,3,00:00.0
3140,6924,00:00.0,3,2,41.916,125.748,3,0,3,00:00.0
3141,6925,00:00.0,3,1,50.2635,150.7905,3,0,3,00:00.0
3142,6926,00:00.0,3,364,47.754,143.262,3,0,3,00:00.0
3142,6927,00:00.0,3,365,43.4805,130.4415,3,0,3,00:00.0
3143,6928,00:00.0,550,530,16.086,8847.3,550,0,550,00:00.0
3144,6929,00:00.0,3,4,57.0255,171.0765,3,0,3,00:00.0
3145,6930,00:00.0,550,512,37.086,20397.3,550,0,550,00:00.0
3146,6931,00:00.0,550,513,26.5965,14628.075,468,0,468,00:00.0
3147,6932,00:00.0,550,317,27.0585,14882.175,550,0,550,00:00.0
3147,6933,00:00.0,550,318,33.579,18468.45,550,0,550,00:00.0
3147,6934,00:00.0,550,319,46.0635,25334.925,550,0,550,00:00.0
3148,6935,00:00.0,3,403,47.4705,142.4115,3,0,3,00:00.0
3148,6936,00:00.0,3,404,45.3705,136.1115,3,0,3,00:00.0
3148,6937,00:00.0,3,405,49.644,148.932,3,0,3,00:00.0
3148,6938,00:00.0,3,406,45.3705,136.1115,3,0,3,00:00.0
3148,6939,00:00.0,3,407,43.2705,129.8115,3,0,3,00:00.0
3149,6940,00:00.0,3,436,41.2965,123.8895,3,0,3,00:00.0
3149,6941,00:00.0,3,437,37.023,111.069,3,0,3,00:00.0
3150,6942,00:00.0,3,320,47.4705,142.4115,3,0,3,00:00.0
3150,6943,00:00.0,3,321,42.798,128.394,3,0,3,00:00.0
3150,6944,00:00.0,60,322,25.4205,1525.23,60,0,60,00:00.0
3151,6945,00:00.0,3,445,41.2965,123.8895,3,0,3,00:00.0
3151,6946,00:00.0,3,446,37.023,111.069,3,0,3,00:00.0
3151,6947,00:00.0,3,447,47.6805,143.0415,3,0,3,00:00.0
3151,6948,00:00.0,3,448,45.5805,136.7415,3,0,3,00:00.0
3152,6949,00:00.0,550,941,62.9895,34644.225,550,82,468,00:00.0
3153,6950,00:00.0,60,322,26.3655,1581.93,60,0,60,00:00.0
3154,6951,00:00.0,3,504,48.762,146.286,3,0,3,00:00.0
3155,6952,00:00.0,3,497,34.188,102.564,3,0,3,00:00.0
3156,6953,00:00.0,3,323,50.2635,150.7905,3,0,3,00:00.0
3157,6954,00:00.0,550,523,10.731,5902.05,550,0,550,00:00.0
3157,6955,00:00.0,550,524,14.1225,7767.375,550,0,550,00:00.0
3158,6956,00:00.0,60,492,50.2635,3015.81,60,0,60,00:00.0
3158,6957,00:00.0,60,493,57.1515,3429.09,60,0,60,00:00.0
3158,6958,00:00.0,60,494,53.2035,3192.21,60,0,60,00:00.0
3158,6959,00:00.0,60,495,63.693,3821.58,60,0,60,00:00.0
3158,6960,00:00.0,60,496,48.909,2934.54,60,0,60,00:00.0
3159,6961,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
3159,6962,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
3159,6963,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
3159,6964,00:00.0,550,914,21.0945,11601.975,550,0,550,00:00.0
3159,6965,00:00.0,550,915,30.4395,16741.725,550,0,550,00:00.0
3160,6966,00:00.0,60,506,9.198,551.88,60,0,60,00:00.0
3161,6967,00:00.0,550,679,5.775,3176.25,550,0,550,00:00.0
3162,6968,00:00.0,550,507,23.394,12866.7,550,82,468,00:00.0
3162,6969,00:00.0,550,508,27.6465,15205.575,550,0,550,00:00.0
3163,6970,00:00.0,550,535,3.486,1917.3,550,0,550,00:00.0
3164,6971,00:00.0,550,351,6.195,3407.25,550,0,550,00:00.0
3164,6972,00:00.0,550,352,1.47,808.5,550,0,550,00:00.0
3165,6973,00:00.0,550,507,22.1655,12191.025,550,0,550,00:00.0
3165,6974,00:00.0,550,508,29.2845,16106.475,523,0,523,00:00.0
3166,6975,00:00.0,3,491,19.9815,59.9445,3,0,3,00:00.0
3167,6976,00:00.0,3,341,41.1705,123.5115,3,0,3,00:00.0
3167,6977,00:00.0,3,342,39.0705,117.2115,3,0,3,00:00.0
3167,6978,00:00.0,3,343,43.344,130.032,3,0,3,00:00.0
3167,6979,00:00.0,3,344,39.0705,117.2115,3,0,3,00:00.0
3167,6980,00:00.0,3,345,36.9705,110.9115,3,0,3,00:00.0
3167,6981,00:00.0,3,346,41.244,123.732,3,0,3,00:00.0
3168,6982,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
3168,6983,00:00.0,550,936,48.2895,26559.225,550,0,550,00:00.0
3169,6984,00:00.0,3,389,43.344,130.032,3,0,3,00:00.0
3169,6985,00:00.0,3,390,39.0705,117.2115,3,0,3,00:00.0
3169,6986,00:00.0,3,391,36.9705,110.9115,3,0,3,00:00.0
3169,6987,00:00.0,3,392,41.244,123.732,3,0,3,00:00.0
3169,6988,00:00.0,3,393,36.9705,110.9115,3,0,3,00:00.0
3170,6989,00:00.0,550,487,5.8065,3193.575,550,0,550,00:00.0
3170,6990,00:00.0,550,488,8.862,4874.1,550,55,495,00:00.0
3170,6991,00:00.0,550,489,10.4685,5757.675,550,0,550,00:00.0
3171,6992,00:00.0,3,402,47.4705,142.4115,3,0,3,00:00.0
3172,6993,00:00.0,550,510,23.079,12693.45,550,82,468,00:00.0
3172,6994,00:00.0,550,511,29.274,16100.7,550,0,550,00:00.0
3173,6995,00:00.0,3,405,45.3705,136.1115,3,0,3,00:00.0
3173,6996,00:00.0,3,406,43.2705,129.8115,3,0,3,00:00.0
3173,6997,00:00.0,3,407,47.544,142.632,3,0,3,00:00.0
3174,6998,00:00.0,550,525,2.3205,1276.275,550,0,550,00:00.0
3175,6999,00:00.0,550,526,3.6435,2003.925,550,0,550,00:00.0
3176,7000,00:00.0,550,908,21.0945,11601.975,468,0,468,00:00.0
3176,7001,00:00.0,550,909,30.4395,16741.725,550,0,550,00:00.0
3176,7002,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
3177,7003,00:00.0,60,356,3.6015,216.09,60,0,60,00:00.0
3177,7004,00:00.0,60,357,3.9795,238.77,60,0,60,00:00.0
3178,7005,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
3178,7006,00:00.0,550,936,48.2895,26559.225,550,0,550,00:00.0
3179,7007,00:00.0,550,524,12.9675,7132.125,550,0,550,00:00.0
3180,7008,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
3180,7009,00:00.0,550,912,30.4395,16741.725,550,55,495,00:00.0
3181,7010,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
3182,7011,00:00.0,550,937,62.9895,34644.225,550,82,468,00:00.0
3183,7012,00:00.0,3,465,49.6965,149.0895,3,0,3,00:00.0
3183,7013,00:00.0,3,466,45.423,136.269,3,0,3,00:00.0
3183,7014,00:00.0,3,467,43.323,129.969,3,0,3,00:00.0
3184,7015,00:00.0,3,462,47.6805,143.0415,3,0,3,00:00.0
3185,7016,00:00.0,550,510,23.4045,12872.475,550,0,550,00:00.0
3185,7017,00:00.0,550,511,27.867,15326.85,523,0,523,00:00.0
3186,7018,00:00.0,550,527,6.7515,3713.325,468,0,468,00:00.0
3187,7019,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
3187,7020,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
3187,7021,00:00.0,550,509,36.2775,19952.625,550,0,550,00:00.0
3188,7022,00:00.0,60,492,50.7465,3044.79,60,0,60,00:00.0
3188,7023,00:00.0,60,493,58.2645,3495.87,60,0,60,00:00.0
3188,7024,00:00.0,60,494,50.7465,3044.79,60,0,60,00:00.0
3188,7025,00:00.0,60,495,62.9265,3775.59,60,0,60,00:00.0
3188,7026,00:00.0,60,496,49.6545,2979.27,60,0,60,00:00.0
3189,7027,00:00.0,550,523,10.3845,5711.475,550,0,550,00:00.0
3190,7028,00:00.0,3,433,43.554,130.662,3,0,3,00:00.0
3190,7029,00:00.0,3,434,39.2805,117.8415,3,0,3,00:00.0
3190,7030,00:00.0,3,435,37.1805,111.5415,3,0,3,00:00.0
3191,7031,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
3191,7032,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
3192,7033,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
3193,7034,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
3194,7035,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
3194,7036,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
3195,7037,00:00.0,60,358,6.9825,418.95,60,0,60,00:00.0
3196,7038,00:00.0,3,375,43.2705,129.8115,3,0,3,00:00.0
3196,7039,00:00.0,3,376,47.544,142.632,3,0,3,00:00.0
3196,7040,00:00.0,3,377,43.2705,129.8115,3,0,3,00:00.0
3196,7041,00:00.0,3,378,41.1705,123.5115,3,0,3,00:00.0
3197,7042,00:00.0,60,356,3.381,202.86,60,0,60,00:00.0
3197,7043,00:00.0,60,357,4.3155,258.93,60,0,60,00:00.0
3198,7044,00:00.0,3,394,43.344,130.032,3,0,3,00:00.0
3198,7045,00:00.0,3,395,39.0705,117.2115,3,0,3,00:00.0
3198,7046,00:00.0,3,396,36.9705,110.9115,3,0,3,00:00.0
3198,7047,00:00.0,3,397,41.244,123.732,3,0,3,00:00.0
3199,7048,00:00.0,3,490,12.3585,37.0755,3,0,3,00:00.0
3200,7049,00:00.0,550,513,39.1965,21558.075,550,0,550,00:00.0
3201,7050,00:00.0,3,410,36.9705,110.9115,3,0,3,00:00.0
3201,7051,00:00.0,3,411,34.8705,104.6115,3,0,3,00:00.0
3201,7052,00:00.0,3,412,39.144,117.432,3,0,3,00:00.0
3201,7053,00:00.0,3,413,47.5755,142.7265,3,0,3,00:00.0
3202,7054,00:00.0,550,931,34.8705,19178.775,550,82,468,00:00.0
